session_id,date,model,trim,device,utm_source,utm_medium,utm_campaign,duration_sec,steps_completed,completed,lead_submitted,market
CFG007694,2025-10-20,DEEPAL S07,Design,mobile,linkedin,email,organic,56,2,False,False,GB
CFG007695,2025-10-20,AVATR 12,Performance,desktop,organic,email,organic,252,7,True,False,GB
CFG007696,2025-10-21,DEEPAL S07,Pure,mobile,meta,social,META_GB_S07_AWR_EV_INTENDERS_20250722,154,5,False,False,GB
CFG007697,2025-10-21,AVATR 12,Long Range,desktop,tiktok,cpc,organic,75,3,False,False,GB
CFG007698,2025-10-21,AVATR 11,Executive,mobile,meta,email,META_GB_S07_AWR_EV_INTENDERS_20250305,23,6,False,False,FR
CFG007699,2025-10-21,DEEPAL S07,Pure,desktop,tiktok,referral,organic,159,7,False,False,GB
CFG007700,2025-10-21,DEEPAL S07,Pure,desktop,google,email,META_GB_AVATR12_CON_YOUNG_PROFESSIONALS_20250928,194,3,False,False,DE
CFG007701,2025-10-21,DEEPAL S07,Intelligence,tablet,linkedin,social,organic,200,7,True,True,GB
CFG007702,2025-10-21,DEEPAL S07,Pure,mobile,linkedin,social,organic,99,7,True,False,DE
CFG007703,2025-10-21,AVATR 12,Long Range,desktop,meta,social,GOOG_GB_S07_SRC_BRAND_20250305,579,5,True,False,GB
CFG007704,2025-10-21,DEEPAL S07,Design,desktop,tiktok,organic,TT_GB_S07_AWR_RESERVATION_CTA_20250731,64,6,True,True,GB
CFG007705,2025-10-21,DEEPAL S07,Design,mobile,linkedin,display,organic,273,7,True,True,DE
CFG007706,2025-10-21,DEEPAL S07,Design,mobile,direct,display,organic,254,5,True,False,GB
CFG007707,2025-10-21,DEEPAL S07,Intelligence,mobile,google,cpc,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250528,549,5,True,False,GB
CFG007708,2025-10-21,DEEPAL S07,Design,desktop,google,display,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250628,285,5,True,False,GB
CFG007709,2025-10-21,AVATR 11,Executive,desktop,tiktok,display,organic,137,6,False,False,DE
CFG007710,2025-10-21,AVATR 12,Performance,desktop,linkedin,cpc,organic,254,7,True,False,DE
CFG007711,2025-10-21,DEEPAL S07,Intelligence,mobile,google,social,META_GB_S07_AWR_SITE_VISITORS_20250919,118,6,True,False,GB
CFG007712,2025-10-21,DEEPAL S07,Intelligence,mobile,organic,cpc,META_GB_S07_RTG_EV_INTENDERS_20251011,147,6,True,False,GB
CFG007713,2025-10-21,DEEPAL S07,Pure,mobile,organic,cpc,organic,14,7,False,False,FR
CFG007714,2025-10-21,AVATR 12,Long Range,mobile,google,organic,TT_GB_S07_AWR_COMPARISON_20251008,69,1,False,False,GB
CFG007715,2025-10-21,DEEPAL S07,Intelligence,desktop,tiktok,display,GOOG_GB_AVATR12_GDN_FAMILY_BUYERS_20250930,78,4,False,False,FR
CFG007716,2025-10-21,DEEPAL S07,Design,mobile,linkedin,referral,TT_GB_S07_AWR_HERO_LAUNCH_20250626,87,1,False,False,GB
CFG007717,2025-10-21,DEEPAL S07,Pure,mobile,linkedin,display,META_GB_S07_AWR_CONQUEST_AUDI_20250403,238,4,False,False,GB
CFG007718,2025-10-21,AVATR 11,Executive,tablet,linkedin,organic,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250928,233,5,True,False,GB
CFG007719,2025-10-21,DEEPAL S07,Pure,mobile,linkedin,social,META_GB_AVATR11_AWR_ECO_CONSCIOUS_20251002,341,6,False,False,GB
CFG007720,2025-10-21,DEEPAL S07,Design,desktop,organic,cpc,organic,84,6,False,False,GB
CFG007721,2025-10-21,DEEPAL S07,Design,desktop,meta,organic,TT_GB_S07_AWR_HERO_LAUNCH_20251019,80,1,False,False,GB
CFG007722,2025-10-21,DEEPAL S07,Pure,mobile,direct,referral,organic,405,6,True,True,FR
CFG007723,2025-10-21,DEEPAL S07,Pure,desktop,direct,organic,organic,57,7,True,False,DE
CFG007724,2025-10-21,AVATR 12,Performance,mobile,tiktok,email,META_GB_AVATR12_RTG_FLEET_MANAGERS_20251019,98,5,False,False,GB
CFG007725,2025-10-21,AVATR 11,Executive Plus,mobile,direct,cpc,organic,26,5,False,False,GB
CFG007726,2025-10-21,DEEPAL S07,Design,mobile,tiktok,display,META_GB_S07_CVR_ECO_CONSCIOUS_20251021,202,6,True,False,GB
CFG007727,2025-10-21,DEEPAL S07,Pure,mobile,direct,social,META_GB_S07_CON_ECO_CONSCIOUS_20251009,189,1,False,False,GB
CFG007728,2025-10-21,AVATR 11,Executive Plus,mobile,organic,cpc,organic,40,7,False,False,GB
CFG007729,2025-10-21,DEEPAL S07,Design,mobile,tiktok,display,GOOG_GB_AVATR12_GDN_ENGAGED_VIEWERS_20250924,156,3,False,False,GB
CFG007730,2025-10-21,DEEPAL S07,Intelligence,desktop,linkedin,organic,organic,56,5,False,False,GB
CFG007731,2025-10-21,AVATR 11,Executive,tablet,tiktok,social,organic,92,7,True,False,GB
CFG007732,2025-10-21,DEEPAL S07,Pure,mobile,direct,display,organic,505,7,True,False,DE
CFG007733,2025-10-21,DEEPAL S07,Design,desktop,google,email,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250816,68,5,False,False,GB
CFG007734,2025-10-21,DEEPAL S07,Pure,mobile,google,email,organic,147,5,False,False,GB
CFG007735,2025-10-21,DEEPAL S07,Design,tablet,google,email,META_GB_S07_AWR_CONQUEST_AUDI_20250629,368,4,False,False,DE
CFG007736,2025-10-21,DEEPAL S07,Design,desktop,organic,referral,TT_GB_S07_AWR_COMPARISON_20250224,175,1,False,False,GB
CFG007737,2025-10-21,AVATR 12,Long Range,mobile,organic,organic,META_GB_AVATR12_AWR_CONQUEST_BMW_20251009,216,1,False,False,DE
CFG007738,2025-10-21,DEEPAL S07,Intelligence,mobile,meta,referral,organic,600,7,False,False,GB
CFG007739,2025-10-21,DEEPAL S07,Intelligence,mobile,direct,organic,META_GB_S07_AWR_ENGAGED_VIEWERS_20250417,36,1,False,False,GB
CFG007740,2025-10-21,AVATR 11,Executive,mobile,google,display,organic,202,7,True,False,GB
CFG007741,2025-10-21,AVATR 12,Long Range,desktop,linkedin,display,META_GB_AVATR11_CVR_SITE_VISITORS_20251001,92,2,False,False,GB
CFG007742,2025-10-21,DEEPAL S07,Pure,desktop,direct,display,META_GB_S07_AWR_CONFIGURATOR_USERS_20250920,213,5,True,False,GB
CFG007743,2025-10-21,DEEPAL S07,Intelligence,mobile,meta,cpc,organic,1111,7,False,False,GB
CFG007744,2025-10-21,DEEPAL S07,Intelligence,mobile,google,referral,META_GB_S07_CVR_LUXURY_LIFESTYLE_20250922,40,6,True,False,GB
CFG007745,2025-10-21,DEEPAL S07,Design,desktop,organic,display,GOOG_GB_S07_SRC_BRAND_20251004,61,1,False,False,GB
CFG007746,2025-10-21,AVATR 12,Performance,tablet,direct,organic,GOOG_GB_AVATR12_GDN_CONQUEST_BMW_20250917,78,5,False,False,FR
CFG007747,2025-10-21,DEEPAL S07,Intelligence,mobile,linkedin,organic,TT_GB_AVATR12_TRF_HERO_LAUNCH_20251001,74,7,False,False,DE
CFG007748,2025-10-21,DEEPAL S07,Intelligence,mobile,google,organic,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250928,388,4,False,False,FR
CFG007749,2025-10-21,DEEPAL S07,Design,desktop,organic,display,META_GB_AVATR12_RTG_ECO_CONSCIOUS_20250927,389,2,False,False,GB
CFG007750,2025-10-21,DEEPAL S07,Pure,mobile,organic,email,organic,609,3,False,False,GB
CFG007751,2025-10-21,DEEPAL S07,Intelligence,mobile,linkedin,cpc,TT_GB_S07_AWR_TESTIMONIAL_20250816,293,5,False,False,GB
CFG007752,2025-10-21,AVATR 12,Performance,tablet,organic,social,organic,208,7,False,False,GB
CFG007753,2025-10-21,DEEPAL S07,Intelligence,desktop,linkedin,organic,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250214,79,2,False,False,GB
CFG007754,2025-10-21,DEEPAL S07,Pure,mobile,organic,referral,organic,178,7,False,False,GB
CFG007755,2025-10-21,DEEPAL S07,Design,mobile,direct,email,organic,111,6,True,False,GB
CFG007756,2025-10-21,DEEPAL S07,Intelligence,mobile,meta,email,organic,179,5,True,False,GB
CFG007757,2025-10-21,DEEPAL S07,Pure,desktop,linkedin,cpc,organic,215,7,False,False,GB
CFG007758,2025-10-21,DEEPAL S07,Pure,tablet,google,email,GOOG_GB_AVATR12_GDN_CONFIGURATOR_USERS_20250920,419,2,False,False,DE
CFG007759,2025-10-21,DEEPAL S07,Intelligence,desktop,direct,display,organic,268,5,False,False,GB
CFG007760,2025-10-21,DEEPAL S07,Pure,desktop,google,social,TT_GB_S07_AWR_TESTIMONIAL_20250813,95,7,False,False,GB
CFG007761,2025-10-21,DEEPAL S07,Intelligence,desktop,linkedin,social,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250611,73,6,True,False,GB
CFG007762,2025-10-21,DEEPAL S07,Pure,mobile,organic,display,TT_GB_S07_CVR_LIFESTYLE_20250906,338,5,True,False,GB
CFG007763,2025-10-21,DEEPAL S07,Intelligence,mobile,meta,organic,TT_GB_S07_AWR_HERO_LAUNCH_20250403,27,5,False,False,GB
CFG007764,2025-10-21,DEEPAL S07,Pure,mobile,organic,referral,organic,110,3,False,False,GB
CFG007765,2025-10-21,DEEPAL S07,Design,tablet,tiktok,social,organic,207,1,False,False,GB
CFG007766,2025-10-21,DEEPAL S07,Design,mobile,meta,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250318,396,5,False,False,GB
CFG007767,2025-10-21,DEEPAL S07,Pure,desktop,tiktok,display,organic,75,7,True,False,GB
CFG007768,2025-10-21,DEEPAL S07,Pure,tablet,organic,social,META_GB_S07_AWR_SITE_VISITORS_20250515,72,2,False,False,GB
CFG007769,2025-10-21,DEEPAL S07,Design,desktop,organic,cpc,META_GB_S07_AWR_ENGAGED_VIEWERS_20250117,57,6,True,False,DE
CFG007770,2025-10-21,AVATR 11,Executive Plus,desktop,meta,display,META_GB_S07_AWR_SITE_VISITORS_20250712,109,6,False,False,GB
CFG007771,2025-10-21,DEEPAL S07,Pure,desktop,tiktok,display,organic,176,7,False,False,GB
CFG007772,2025-10-21,DEEPAL S07,Design,mobile,linkedin,email,META_GB_AVATR12_CON_TECH_ENTHUSIASTS_20250903,67,4,False,False,GB
CFG007773,2025-10-21,AVATR 12,Long Range,mobile,linkedin,email,organic,83,3,False,False,GB
CFG007774,2025-10-21,AVATR 12,Performance,mobile,tiktok,referral,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250625,276,7,True,False,GB
CFG007775,2025-10-21,AVATR 11,Executive,mobile,organic,email,organic,60,7,True,False,GB
CFG007776,2025-10-21,DEEPAL S07,Intelligence,desktop,tiktok,organic,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250914,137,7,False,False,GB
CFG007777,2025-10-21,AVATR 12,Performance,tablet,tiktok,display,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250204,239,5,False,False,FR
CFG007778,2025-10-21,DEEPAL S07,Design,desktop,linkedin,email,organic,169,4,False,False,GB
CFG007779,2025-10-21,DEEPAL S07,Design,mobile,meta,cpc,organic,36,7,False,False,GB
CFG007780,2025-10-21,AVATR 11,Executive Plus,desktop,organic,display,TT_GB_AVATR12_TRF_DEALER_LOCATOR_20251007,156,7,True,False,FR
CFG007781,2025-10-21,DEEPAL S07,Design,mobile,linkedin,social,organic,106,7,True,False,GB
CFG007782,2025-10-21,DEEPAL S07,Intelligence,mobile,tiktok,display,META_GB_S07_AWR_ENGAGED_VIEWERS_20250811,201,1,False,False,GB
CFG007783,2025-10-22,AVATR 12,Long Range,desktop,meta,referral,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250711,146,7,False,False,GB
CFG007784,2025-10-22,DEEPAL S07,Design,mobile,meta,organic,TT_GB_S07_CVR_DEALER_LOCATOR_20250923,58,3,False,False,GB
CFG007785,2025-10-22,DEEPAL S07,Intelligence,desktop,google,organic,META_GB_S07_AWR_CONQUEST_BMW_20250510,376,6,False,False,GB
CFG007786,2025-10-22,DEEPAL S07,Design,desktop,google,organic,META_GB_S07_AWR_CONQUEST_TESLA_20250425,149,5,True,False,GB
CFG007787,2025-10-22,AVATR 12,Performance,mobile,google,display,TT_GB_S07_AWR_TESTIMONIAL_20250722,96,6,True,False,GB
CFG007788,2025-10-22,DEEPAL S07,Design,mobile,direct,referral,META_GB_AVATR12_CON_LUXURY_LIFESTYLE_20250912,1165,5,False,False,GB
CFG007789,2025-10-22,AVATR 11,Executive Plus,tablet,direct,display,META_GB_S07_CON_FLEET_MANAGERS_20251001,344,2,False,False,DE
CFG007790,2025-10-22,DEEPAL S07,Intelligence,tablet,meta,social,META_GB_S07_AWR_ENGAGED_VIEWERS_20250906,74,4,False,False,DE
CFG007791,2025-10-22,DEEPAL S07,Pure,tablet,google,cpc,GOOG_GB_AVATR11_SRC_BRAND_20251003,145,4,False,False,FR
CFG007792,2025-10-22,DEEPAL S07,Design,desktop,google,social,organic,52,6,False,False,GB
CFG007793,2025-10-22,DEEPAL S07,Design,mobile,direct,referral,organic,127,4,False,False,FR
CFG007794,2025-10-22,DEEPAL S07,Intelligence,mobile,organic,cpc,TT_GB_S07_AWR_LIFESTYLE_20250406,172,6,False,False,DE
CFG007795,2025-10-22,DEEPAL S07,Pure,mobile,tiktok,display,META_GB_S07_CVR_ECO_CONSCIOUS_20250927,313,7,True,False,DE
CFG007796,2025-10-22,DEEPAL S07,Design,mobile,tiktok,email,GOOG_GB_AVATR11_GDN_ECO_CONSCIOUS_20251013,247,7,True,False,DE
CFG007797,2025-10-22,DEEPAL S07,Pure,desktop,tiktok,referral,META_GB_S07_AWR_LUXURY_LIFESTYLE_20250906,98,4,False,False,GB
CFG007798,2025-10-22,AVATR 11,Executive,mobile,meta,referral,META_GB_AVATR12_RTG_CONQUEST_AUDI_20250914,32,7,True,False,GB
CFG007799,2025-10-22,DEEPAL S07,Pure,mobile,google,referral,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250630,144,7,True,False,GB
CFG007800,2025-10-22,DEEPAL S07,Pure,desktop,tiktok,display,organic,310,7,True,False,DE
CFG007801,2025-10-22,AVATR 12,Performance,desktop,meta,cpc,META_GB_S07_AWR_CONFIGURATOR_USERS_20250822,51,6,True,False,GB
CFG007802,2025-10-22,DEEPAL S07,Pure,desktop,linkedin,social,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250720,97,7,True,False,GB
CFG007803,2025-10-22,DEEPAL S07,Design,mobile,direct,display,META_GB_S07_AWR_CONQUEST_AUDI_20250605,189,4,False,False,DE
CFG007804,2025-10-22,AVATR 12,Performance,mobile,meta,email,META_GB_AVATR11_AWR_FAMILY_BUYERS_20251008,94,7,False,False,FR
CFG007805,2025-10-22,DEEPAL S07,Design,tablet,organic,organic,GOOG_GB_S07_SRC_GEN_20251009,327,5,True,False,GB
CFG007806,2025-10-22,DEEPAL S07,Design,mobile,direct,social,META_GB_AVATR12_RTG_CONQUEST_AUDI_20250920,73,4,False,False,GB
CFG007807,2025-10-22,DEEPAL S07,Intelligence,desktop,direct,email,organic,20,7,True,False,GB
CFG007808,2025-10-22,DEEPAL S07,Design,tablet,linkedin,email,GOOG_GB_S07_SRC_BRAND_20250801,90,7,False,False,GB
CFG007809,2025-10-22,AVATR 12,Performance,mobile,tiktok,referral,organic,50,6,False,False,GB
CFG007810,2025-10-22,DEEPAL S07,Pure,mobile,direct,cpc,organic,118,3,False,False,GB
CFG007811,2025-10-22,DEEPAL S07,Pure,mobile,tiktok,social,TT_GB_S07_AWR_LIFESTYLE_20251009,32,5,True,False,GB
CFG007812,2025-10-22,DEEPAL S07,Pure,desktop,meta,referral,META_GB_S07_AWR_CONQUEST_AUDI_20250113,850,1,False,False,GB
CFG007813,2025-10-22,DEEPAL S07,Design,desktop,organic,referral,organic,278,5,False,False,GB
CFG007814,2025-10-22,DEEPAL S07,Design,mobile,tiktok,referral,TT_GB_AVATR12_CVR_HERO_LAUNCH_20250903,140,6,False,False,DE
CFG007815,2025-10-22,AVATR 11,Executive Plus,desktop,organic,cpc,organic,54,5,False,False,GB
CFG007816,2025-10-22,DEEPAL S07,Pure,desktop,google,cpc,META_GB_S07_AWR_ECO_CONSCIOUS_20250225,96,3,False,False,GB
CFG007817,2025-10-22,DEEPAL S07,Design,mobile,tiktok,display,GOOG_GB_S07_SRC_BRAND_20250831,361,2,False,False,GB
CFG007818,2025-10-22,DEEPAL S07,Intelligence,desktop,linkedin,referral,META_GB_S07_CVR_TECH_ENTHUSIASTS_20250923,161,7,False,False,GB
CFG007819,2025-10-22,AVATR 11,Executive,mobile,tiktok,cpc,META_GB_AVATR11_CON_FAMILY_BUYERS_20251002,501,5,False,False,DE
CFG007820,2025-10-22,DEEPAL S07,Intelligence,mobile,tiktok,social,organic,183,6,False,False,GB
CFG007821,2025-10-22,DEEPAL S07,Design,tablet,meta,social,organic,72,7,False,False,GB
CFG007822,2025-10-22,DEEPAL S07,Intelligence,mobile,organic,social,organic,101,5,False,False,DE
CFG007823,2025-10-22,DEEPAL S07,Pure,desktop,linkedin,referral,organic,501,6,False,False,GB
CFG007824,2025-10-22,DEEPAL S07,Pure,desktop,direct,referral,organic,221,2,False,False,DE
CFG007825,2025-10-22,DEEPAL S07,Intelligence,mobile,google,organic,GOOG_GB_AVATR12_GDN_LUXURY_LIFESTYLE_20250908,45,2,False,False,GB
CFG007826,2025-10-22,DEEPAL S07,Design,mobile,meta,email,META_GB_AVATR12_RTG_ENGAGED_VIEWERS_20250903,80,2,False,False,GB
CFG007827,2025-10-22,DEEPAL S07,Intelligence,mobile,direct,email,GOOG_GB_S07_PMAX_20250918,612,5,True,False,GB
CFG007828,2025-10-22,DEEPAL S07,Design,desktop,direct,display,organic,427,7,False,False,GB
CFG007829,2025-10-22,DEEPAL S07,Intelligence,desktop,direct,email,TT_GB_AVATR12_AWR_TESTIMONIAL_20250906,137,7,True,False,GB
CFG007830,2025-10-22,DEEPAL S07,Intelligence,desktop,meta,email,GOOG_GB_AVATR12_GDN_PREMIUM_AUTO_20250911,19,6,True,False,GB
CFG007831,2025-10-22,AVATR 11,Executive,mobile,google,organic,META_GB_AVATR12_CON_CONQUEST_BMW_20250916,343,3,False,False,GB
CFG007832,2025-10-22,DEEPAL S07,Design,desktop,organic,social,organic,153,2,False,False,GB
CFG007833,2025-10-22,DEEPAL S07,Pure,mobile,google,email,TT_GB_S07_AWR_CONFIGURATOR_CTA_20250426,165,5,False,False,GB
CFG007834,2025-10-22,DEEPAL S07,Intelligence,desktop,organic,organic,organic,97,7,False,False,DE
CFG007835,2025-10-22,DEEPAL S07,Design,desktop,organic,social,organic,142,7,True,False,GB
CFG007836,2025-10-22,DEEPAL S07,Intelligence,desktop,organic,organic,META_GB_S07_CVR_SITE_VISITORS_20250913,968,7,True,False,GB
CFG007837,2025-10-22,DEEPAL S07,Pure,desktop,linkedin,organic,organic,42,6,False,False,GB
CFG007838,2025-10-22,AVATR 12,Long Range,tablet,meta,email,organic,86,4,False,False,FR
CFG007839,2025-10-22,DEEPAL S07,Pure,desktop,direct,cpc,META_GB_S07_AWR_ENGAGED_VIEWERS_20250921,270,3,False,False,GB
CFG007840,2025-10-22,DEEPAL S07,Pure,mobile,direct,referral,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250615,241,5,False,False,GB
CFG007841,2025-10-22,DEEPAL S07,Pure,desktop,linkedin,cpc,organic,225,1,False,False,DE
CFG007842,2025-10-22,AVATR 11,Executive Plus,tablet,linkedin,social,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250803,36,4,False,False,GB
CFG007843,2025-10-22,DEEPAL S07,Pure,desktop,linkedin,cpc,META_GB_AVATR12_RTG_CONQUEST_TESLA_20250909,44,1,False,False,DE
CFG007844,2025-10-22,DEEPAL S07,Design,mobile,direct,cpc,META_GB_S07_AWR_FLEET_MANAGERS_20250124,95,7,True,False,GB
CFG007845,2025-10-22,DEEPAL S07,Pure,mobile,linkedin,referral,TT_GB_S07_AWR_DEALER_LOCATOR_20250605,154,4,False,False,GB
CFG007846,2025-10-22,AVATR 11,Executive,mobile,google,organic,META_GB_AVATR12_CVR_CONQUEST_AUDI_20251002,118,6,False,False,GB
CFG007847,2025-10-22,DEEPAL S07,Pure,tablet,tiktok,referral,organic,441,7,False,False,GB
CFG007848,2025-10-22,DEEPAL S07,Pure,tablet,organic,cpc,GOOG_GB_AVATR12_GDN_TECH_ENTHUSIASTS_20251014,69,7,True,False,GB
CFG007849,2025-10-22,DEEPAL S07,Intelligence,mobile,meta,display,organic,81,1,False,False,GB
CFG007850,2025-10-22,DEEPAL S07,Pure,tablet,direct,cpc,organic,236,1,False,False,DE
CFG007851,2025-10-22,DEEPAL S07,Pure,mobile,tiktok,social,META_GB_S07_AWR_LOOKALIKE_CONVERTERS_20250516,147,7,False,False,GB
CFG007852,2025-10-22,AVATR 11,Executive,mobile,google,display,TT_GB_S07_AWR_DEALER_LOCATOR_20250721,171,7,False,False,DE
CFG007853,2025-10-22,DEEPAL S07,Design,tablet,meta,referral,organic,31,6,True,False,GB
CFG007854,2025-10-22,DEEPAL S07,Design,desktop,organic,social,TT_GB_S07_TRF_CONFIGURATOR_CTA_20250921,479,1,False,False,GB
CFG007855,2025-10-22,DEEPAL S07,Design,mobile,tiktok,cpc,META_GB_S07_AWR_FLEET_MANAGERS_20250207,133,6,True,False,GB
CFG007856,2025-10-22,DEEPAL S07,Design,mobile,google,organic,META_GB_S07_AWR_CONQUEST_BMW_20250915,325,2,False,False,GB
CFG007857,2025-10-22,DEEPAL S07,Pure,mobile,linkedin,cpc,TT_GB_S07_AWR_HERO_LAUNCH_20250618,316,2,False,False,FR
CFG007858,2025-10-22,DEEPAL S07,Intelligence,desktop,linkedin,display,organic,68,5,False,False,GB
CFG007859,2025-10-22,DEEPAL S07,Pure,tablet,linkedin,display,META_GB_S07_AWR_SITE_VISITORS_20250324,481,6,False,False,GB
CFG007860,2025-10-22,DEEPAL S07,Design,desktop,google,display,GOOG_GB_S07_SRC_BRAND_20250821,48,4,False,False,GB
CFG007861,2025-10-22,DEEPAL S07,Intelligence,mobile,meta,organic,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250204,154,7,True,False,GB
CFG007862,2025-10-22,AVATR 12,Long Range,mobile,direct,organic,META_GB_AVATR11_CVR_CONQUEST_AUDI_20251002,129,6,False,False,GB
CFG007863,2025-10-22,DEEPAL S07,Pure,mobile,linkedin,cpc,META_GB_AVATR11_CON_YOUNG_PROFESSIONALS_20251012,203,5,False,False,DE
CFG007864,2025-10-22,DEEPAL S07,Pure,desktop,meta,referral,organic,285,4,False,False,DE
CFG007865,2025-10-22,AVATR 12,Long Range,tablet,organic,cpc,organic,194,6,True,False,GB
CFG007866,2025-10-22,AVATR 11,Executive Plus,desktop,linkedin,email,META_GB_AVATR11_RTG_YOUNG_PROFESSIONALS_20251017,69,7,True,True,GB
CFG007867,2025-10-22,DEEPAL S07,Pure,mobile,linkedin,cpc,META_GB_S07_AWR_TECH_ENTHUSIASTS_20250615,217,5,True,False,GB
CFG007868,2025-10-22,DEEPAL S07,Design,desktop,linkedin,email,GOOG_GB_S07_SRC_BRAND_20250518,564,5,False,False,GB
CFG007869,2025-10-22,DEEPAL S07,Design,tablet,direct,cpc,organic,496,1,False,False,FR
CFG007870,2025-10-22,AVATR 11,Executive,mobile,linkedin,organic,META_GB_S07_AWR_PREMIUM_AUTO_20250522,30,7,True,False,GB
CFG007871,2025-10-22,DEEPAL S07,Intelligence,desktop,tiktok,email,TT_GB_S07_AWR_AWARD_WINNER_20250704,121,5,False,False,GB
CFG007872,2025-10-22,DEEPAL S07,Design,mobile,organic,social,GOOG_GB_S07_SRC_BRAND_20250519,134,3,False,False,GB
CFG007873,2025-10-22,DEEPAL S07,Pure,mobile,organic,organic,META_GB_S07_AWR_CONQUEST_AUDI_20250313,104,2,False,False,DE
CFG007874,2025-10-22,AVATR 12,Long Range,mobile,google,cpc,TT_GB_S07_AWR_PRICE_REVEAL_20250123,128,6,True,False,GB
CFG007875,2025-10-22,AVATR 11,Executive,mobile,organic,email,TT_GB_AVATR12_AWR_TESTIMONIAL_20250924,215,5,True,False,GB
CFG007876,2025-10-22,DEEPAL S07,Design,mobile,organic,social,META_GB_S07_CVR_FAMILY_BUYERS_20250916,77,5,False,False,GB
CFG007877,2025-10-22,DEEPAL S07,Pure,mobile,organic,cpc,organic,123,1,False,False,DE
CFG007878,2025-10-22,DEEPAL S07,Intelligence,desktop,linkedin,social,META_GB_S07_AWR_PREMIUM_AUTO_20250220,455,4,False,False,GB
CFG007879,2025-10-22,DEEPAL S07,Design,desktop,google,display,TT_GB_S07_AWR_RESERVATION_CTA_20250105,68,2,False,False,FR
CFG007880,2025-10-22,AVATR 12,Performance,desktop,tiktok,social,META_GB_S07_AWR_YOUNG_PROFESSIONALS_20250113,33,7,False,False,GB
CFG007881,2025-10-22,DEEPAL S07,Pure,tablet,direct,social,META_GB_AVATR12_RTG_CONQUEST_BMW_20250912,146,1,False,False,GB
CFG007882,2025-10-22,DEEPAL S07,Design,mobile,linkedin,email,organic,306,7,True,False,GB
CFG007883,2025-10-22,AVATR 12,Performance,mobile,direct,referral,TT_GB_AVATR12_TRF_AWARD_WINNER_20250902,184,2,False,False,GB
CFG007884,2025-10-22,AVATR 11,Executive,desktop,direct,display,META_GB_S07_AWR_FAMILY_BUYERS_20250916,197,5,True,True,GB
CFG007885,2025-10-22,DEEPAL S07,Intelligence,mobile,tiktok,social,TT_GB_S07_AWR_TESTIMONIAL_20250210,350,4,False,False,GB
CFG007886,2025-10-22,AVATR 11,Executive Plus,desktop,direct,cpc,GOOG_GB_S07_SRC_BRAND_20250902,504,6,False,False,FR
CFG007887,2025-10-22,AVATR 12,Long Range,desktop,organic,referral,organic,531,1,False,False,GB
CFG007888,2025-10-22,DEEPAL S07,Intelligence,tablet,organic,email,META_GB_S07_AWR_PREMIUM_AUTO_20250603,208,3,False,False,GB
CFG007889,2025-10-22,DEEPAL S07,Design,mobile,tiktok,social,organic,68,3,False,False,GB
CFG007890,2025-10-22,AVATR 12,Long Range,desktop,direct,organic,organic,33,4,False,False,FR
CFG007891,2025-10-22,AVATR 12,Long Range,mobile,tiktok,display,META_GB_S07_AWR_CONQUEST_BMW_20250920,69,1,False,False,DE
