lead_id,created_date,source,model,dealer_id,stage,stage_updated_date,market,finance_type,is_qualified
LD005889,2025-04-13,website_organic,DEEPAL S07,DLR004,CONTACTED,2025-04-23,GB,,False
LD005890,2025-03-06,social_media,DEEPAL S07,DLR004,CONTACTED,2025-03-07,GB,,False
LD005891,2025-10-14,website_organic,AVATR 12,DLR045,CONTACTED,2025-10-21,GB,,False
LD005892,2025-08-20,social_media,DEEPAL S07,DLR003,TD_BOOKED,2025-09-07,DE,,True
LD005893,2025-10-09,phone_enquiry,DEEPAL S07,DLR048,CONTACTED,2025-10-19,GB,,False
LD005894,2025-11-10,social_media,DEEPAL S07,DLR050,NEW,2025-11-10,GB,,False
LD005895,2025-06-18,social_media,DEEPAL S07,DLR004,LOST,2025-06-20,GB,,False
LD005896,2025-06-18,dealer_walkin,DEEPAL S07,DLR005,NEW,2025-06-18,GB,,False
LD005897,2025-09-30,email_campaign,DEEPAL S07,DLR036,LOST,2025-10-03,GB,,False
LD005898,2025-05-08,email_campaign,DEEPAL S07,DLR005,TD_BOOKED,2025-05-31,DE,,True
LD005899,2025-09-05,dealer_walkin,DEEPAL S07,DLR025,NEW,2025-09-05,FR,,False
LD005900,2025-08-07,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-08-18,GB,,False
LD005901,2025-12-29,live_chat,DEEPAL S07,DLR017,QUALIFIED,2025-12-31,GB,,True
LD005902,2025-10-26,social_media,DEEPAL S07,DLR018,TD_BOOKED,2025-11-25,GB,,True
LD005903,2025-10-20,dealer_walkin,AVATR 12,DLR041,LOST,2025-10-25,GB,,False
LD005904,2025-02-10,website_organic,DEEPAL S07,DLR003,LOST,2025-03-05,GB,,False
LD005905,2025-06-03,dealer_walkin,DEEPAL S07,DLR002,NEW,2025-06-03,DE,,False
LD005906,2025-09-14,website_organic,AVATR 12,DLR050,CONTACTED,2025-09-19,DE,,False
LD005907,2025-09-18,dealer_walkin,DEEPAL S07,DLR012,CONTACTED,2025-09-26,GB,,False
LD005908,2025-09-04,phone_enquiry,DEEPAL S07,DLR049,QUALIFIED,2025-09-21,FR,,True
LD005909,2025-09-10,dealer_walkin,DEEPAL S07,DLR049,NEW,2025-09-10,GB,,False
LD005910,2025-09-19,referral,DEEPAL S07,DLR027,NEW,2025-09-19,GB,,False
LD005911,2025-10-04,website_organic,AVATR 12,DLR030,LOST,2025-10-09,GB,,False
LD005912,2025-12-15,dealer_walkin,DEEPAL S07,DLR031,NEW,2025-12-15,GB,,False
LD005913,2025-04-10,website_organic,DEEPAL S07,DLR004,LOST,2025-04-19,GB,,False
LD005914,2025-10-22,phone_enquiry,DEEPAL S07,DLR040,CONTACTED,2025-10-30,FR,,False
LD005915,2025-10-19,dealer_walkin,AVATR 12,DLR049,LOST,2025-10-31,GB,,False
LD005916,2025-10-01,website_organic,AVATR 11,DLR030,NEW,2025-10-01,GB,,False
LD005917,2025-08-02,website_organic,DEEPAL S07,DLR004,NEW,2025-08-02,GB,,False
LD005918,2025-06-27,dealer_walkin,DEEPAL S07,DLR001,TD_COMPLETED,2025-07-27,FR,,True
LD005919,2025-01-09,dealer_walkin,DEEPAL S07,DLR005,LOST,2025-01-21,GB,,False
LD005920,2025-10-30,website_organic,DEEPAL S07,DLR018,LOST,2025-10-31,GB,,False
LD005921,2025-03-24,referral,DEEPAL S07,DLR004,QUALIFIED,2025-04-07,DE,,True
LD005922,2025-07-15,referral,DEEPAL S07,DLR003,LOST,2025-07-20,GB,,False
LD005923,2025-06-19,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-07-09,GB,,False
LD005924,2025-08-09,dealer_walkin,DEEPAL S07,DLR003,LOST,2025-09-12,GB,,False
LD005925,2025-03-17,dealer_walkin,DEEPAL S07,DLR005,LOST,2025-03-20,GB,,False
LD005926,2025-10-26,social_media,DEEPAL S07,DLR012,QUALIFIED,2025-11-05,GB,,True
LD005927,2025-02-02,live_chat,DEEPAL S07,DLR005,CONTACTED,2025-02-15,DE,,False
LD005928,2025-09-28,referral,DEEPAL S07,DLR011,QUALIFIED,2025-10-20,GB,,True
LD005929,2025-11-07,event,DEEPAL S07,DLR013,QUALIFIED,2025-11-12,GB,,True
LD005930,2025-06-07,dealer_walkin,DEEPAL S07,DLR004,WON,2025-07-17,GB,lease,True
LD005931,2025-10-13,social_media,DEEPAL S07,DLR012,QUALIFIED,2025-11-04,FR,,True
LD005932,2025-09-04,social_media,DEEPAL S07,DLR049,QUALIFIED,2025-09-23,GB,,True
LD005933,2025-09-26,live_chat,DEEPAL S07,DLR028,QUALIFIED,2025-10-14,GB,,True
LD005934,2025-05-22,phone_enquiry,DEEPAL S07,DLR001,NEW,2025-05-22,GB,,False
LD005935,2025-10-26,dealer_walkin,DEEPAL S07,DLR038,LOST,2025-11-13,GB,,False
LD005936,2025-06-20,website_organic,DEEPAL S07,DLR001,CONTACTED,2025-06-29,GB,,False
LD005937,2025-02-20,referral,DEEPAL S07,DLR003,QUALIFIED,2025-03-08,FR,,True
LD005938,2025-09-17,website_organic,DEEPAL S07,DLR041,LOST,2025-09-22,GB,,False
LD005939,2025-12-21,website_organic,AVATR 12,DLR004,LOST,2025-12-31,GB,,False
LD005940,2025-07-02,email_campaign,DEEPAL S07,DLR003,CONTACTED,2025-07-04,GB,,False
LD005941,2025-08-24,event,DEEPAL S07,DLR001,LOST,2025-08-28,GB,,False
LD005942,2025-09-11,dealer_walkin,AVATR 12,DLR025,LOST,2025-09-14,GB,,False
LD005943,2025-05-17,website_organic,DEEPAL S07,DLR001,LOST,2025-05-28,GB,,False
LD005944,2025-08-06,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-08-16,GB,,False
LD005945,2025-09-10,website_organic,DEEPAL S07,DLR025,CONTACTED,2025-09-14,GB,,False
LD005946,2025-09-18,live_chat,DEEPAL S07,DLR019,LOST,2025-09-22,GB,,False
LD005947,2025-12-10,website_organic,DEEPAL S07,DLR016,CONTACTED,2025-12-16,GB,,False
LD005948,2025-09-30,live_chat,DEEPAL S07,DLR019,QUALIFIED,2025-10-11,GB,,True
LD005949,2025-11-03,social_media,DEEPAL S07,DLR036,TD_BOOKED,2025-11-26,DE,,True
LD005950,2025-03-28,website_organic,DEEPAL S07,DLR004,LOST,2025-04-13,GB,,False
LD005951,2025-09-05,live_chat,DEEPAL S07,DLR012,LOST,2025-09-17,GB,,False
LD005952,2025-10-23,email_campaign,DEEPAL S07,DLR023,NEW,2025-10-23,GB,,False
LD005953,2025-10-03,website_organic,DEEPAL S07,DLR002,TD_COMPLETED,2025-10-28,GB,,True
LD005954,2025-11-26,social_media,DEEPAL S07,DLR026,CONTACTED,2025-12-09,DE,,False
LD005955,2025-09-20,referral,DEEPAL S07,DLR002,TD_COMPLETED,2025-10-17,GB,,True
LD005956,2025-11-29,event,AVATR 11,DLR008,LOST,2025-12-23,DE,,False
LD005957,2025-03-25,referral,DEEPAL S07,DLR003,LOST,2025-03-29,GB,,False
LD005958,2025-10-05,phone_enquiry,AVATR 12,DLR013,LOST,2025-10-18,GB,,False
LD005959,2025-11-15,phone_enquiry,DEEPAL S07,DLR032,QUALIFIED,2025-11-25,GB,,True
LD005960,2025-10-28,referral,DEEPAL S07,DLR027,CONTACTED,2025-11-02,GB,,False
LD005961,2025-09-19,website_organic,DEEPAL S07,DLR050,NEW,2025-09-19,GB,,False
LD005962,2025-09-15,live_chat,DEEPAL S07,DLR025,LOST,2025-09-16,GB,,False
LD005963,2025-05-02,referral,DEEPAL S07,DLR002,QUALIFIED,2025-05-15,DE,,True
LD005964,2025-09-23,website_organic,DEEPAL S07,DLR021,CONTACTED,2025-10-02,GB,,False
LD005965,2025-12-30,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-12-31,GB,,False
LD005966,2025-07-29,social_media,DEEPAL S07,DLR002,CONTACTED,2025-08-04,GB,,False
LD005967,2025-06-29,email_campaign,DEEPAL S07,DLR001,LOST,2025-08-14,GB,,False
LD005968,2025-08-25,referral,DEEPAL S07,DLR001,QUALIFIED,2025-09-09,GB,,True
LD005969,2025-07-15,phone_enquiry,DEEPAL S07,DLR004,QUALIFIED,2025-08-04,GB,,True
LD005970,2025-08-27,website_organic,DEEPAL S07,DLR004,LOST,2025-09-20,GB,,False
LD005971,2025-06-03,event,DEEPAL S07,DLR003,LOST,2025-06-20,GB,,False
LD005972,2025-08-29,email_campaign,DEEPAL S07,DLR002,QUALIFIED,2025-09-04,GB,,True
LD005973,2025-11-03,website_organic,DEEPAL S07,DLR040,QUALIFIED,2025-11-18,DE,,True
LD005974,2025-11-14,email_campaign,DEEPAL S07,DLR039,CONTACTED,2025-11-20,FR,,False
LD005975,2025-09-27,event,DEEPAL S07,DLR030,TD_BOOKED,2025-10-18,DE,,True
LD005976,2025-07-03,dealer_walkin,DEEPAL S07,DLR004,TD_BOOKED,2025-07-29,GB,,True
LD005977,2025-09-19,phone_enquiry,AVATR 12,DLR037,QUALIFIED,2025-09-23,GB,,True
LD005978,2025-10-31,website_organic,DEEPAL S07,DLR050,LOST,2025-11-08,FR,,False
LD005979,2025-08-20,live_chat,DEEPAL S07,DLR004,NEW,2025-08-20,GB,,False
LD005980,2025-09-13,social_media,AVATR 12,DLR025,CONTACTED,2025-09-24,DE,,False
LD005981,2025-09-05,referral,DEEPAL S07,DLR012,LOST,2025-10-14,GB,,False
LD005982,2025-11-25,live_chat,AVATR 12,DLR039,TD_BOOKED,2025-12-08,GB,,True
LD005983,2025-09-01,social_media,DEEPAL S07,DLR002,LOST,2025-09-12,DE,,False
LD005984,2025-12-02,live_chat,DEEPAL S07,DLR037,LOST,2025-12-11,GB,,False
LD005985,2025-11-28,website_organic,DEEPAL S07,DLR036,QUALIFIED,2025-12-10,FR,,True
LD005986,2025-10-02,website_organic,DEEPAL S07,DLR045,LOST,2025-10-21,GB,,False
LD005987,2025-12-16,phone_enquiry,DEEPAL S07,DLR001,QUALIFIED,2025-12-23,GB,,True
LD005988,2025-12-25,social_media,DEEPAL S07,DLR037,LOST,2025-12-29,GB,,False
LD005989,2025-07-26,website_organic,DEEPAL S07,DLR001,NEW,2025-07-26,GB,,False
LD005990,2025-10-12,social_media,AVATR 11,DLR037,QUALIFIED,2025-11-05,GB,,True
LD005991,2025-10-12,dealer_walkin,DEEPAL S07,DLR025,LOST,2025-10-18,GB,,False
LD005992,2025-09-05,website_organic,DEEPAL S07,DLR049,CONTACTED,2025-09-14,GB,,False
LD005993,2025-09-18,live_chat,DEEPAL S07,DLR011,LOST,2025-09-30,GB,,False
LD005994,2025-10-23,email_campaign,DEEPAL S07,DLR024,TD_BOOKED,2025-11-10,GB,,True
LD005995,2025-11-29,email_campaign,AVATR 12,DLR002,NEW,2025-11-29,GB,,False
LD005996,2025-11-24,email_campaign,DEEPAL S07,DLR018,CONTACTED,2025-12-02,GB,,False
LD005997,2025-10-08,website_organic,DEEPAL S07,DLR013,LOST,2025-10-31,GB,,False
LD005998,2025-09-26,dealer_walkin,DEEPAL S07,DLR030,NEW,2025-09-26,GB,,False
LD005999,2025-09-18,referral,DEEPAL S07,DLR001,NEW,2025-09-18,GB,,False
LD006000,2025-12-18,phone_enquiry,AVATR 12,DLR047,LOST,2025-12-23,GB,,False
LD006001,2025-11-27,website_organic,DEEPAL S07,DLR040,LOST,2025-12-02,DE,,False
LD006002,2025-07-11,website_organic,DEEPAL S07,DLR003,TD_BOOKED,2025-07-29,DE,,True
LD006003,2025-11-16,live_chat,AVATR 12,DLR003,LOST,2025-11-24,GB,,False
LD006004,2025-12-27,social_media,DEEPAL S07,DLR009,QUALIFIED,2025-12-31,FR,,True
LD006005,2025-09-17,website_organic,DEEPAL S07,DLR027,NEW,2025-09-17,DE,,False
LD006006,2025-04-05,social_media,DEEPAL S07,DLR003,NEW,2025-04-05,GB,,False
LD006007,2025-12-09,website_organic,AVATR 12,DLR039,LOST,2025-12-23,GB,,False
LD006008,2025-03-24,referral,DEEPAL S07,DLR001,LOST,2025-04-03,FR,,False
LD006009,2025-12-29,phone_enquiry,DEEPAL S07,DLR004,LOST,2025-12-31,GB,,False
LD006010,2025-04-02,event,DEEPAL S07,DLR004,NEW,2025-04-02,GB,,False
LD006011,2025-08-15,website_organic,DEEPAL S07,DLR004,LOST,2025-08-23,FR,,False
LD006012,2025-09-03,phone_enquiry,DEEPAL S07,DLR041,TD_BOOKED,2025-09-30,DE,,True
LD006013,2025-09-22,event,DEEPAL S07,DLR019,CONTACTED,2025-10-04,GB,,False
LD006014,2025-12-12,dealer_walkin,AVATR 12,DLR031,QUALIFIED,2025-12-24,GB,,True
LD006015,2025-10-11,phone_enquiry,DEEPAL S07,DLR040,LOST,2025-10-25,DE,,False
LD006016,2025-04-09,live_chat,DEEPAL S07,DLR005,NEW,2025-04-09,DE,,False
LD006017,2025-11-12,live_chat,AVATR 12,DLR011,NEGOTIATION,2025-12-10,GB,PCP,True
LD006018,2025-10-01,referral,DEEPAL S07,DLR022,QUALIFIED,2025-10-20,DE,,True
LD006019,2025-03-14,website_organic,DEEPAL S07,DLR004,CONTACTED,2025-03-20,GB,,False
LD006020,2025-10-03,dealer_walkin,DEEPAL S07,DLR049,QUALIFIED,2025-10-16,GB,,True
LD006021,2025-11-02,live_chat,DEEPAL S07,DLR030,TD_COMPLETED,2025-12-01,GB,,True
LD006022,2025-10-06,phone_enquiry,AVATR 12,DLR012,LOST,2025-10-30,GB,,False
LD006023,2025-04-13,dealer_walkin,DEEPAL S07,DLR002,LOST,2025-04-23,GB,,False
LD006024,2025-12-14,live_chat,AVATR 12,DLR010,LOST,2025-12-25,GB,,False
LD006025,2025-08-19,live_chat,DEEPAL S07,DLR002,TD_BOOKED,2025-09-02,GB,,True
LD006026,2025-10-21,dealer_walkin,AVATR 12,DLR003,TD_BOOKED,2025-11-11,GB,,True
LD006027,2025-02-23,dealer_walkin,DEEPAL S07,DLR001,LOST,2025-03-20,GB,,False
LD006028,2025-09-28,dealer_walkin,DEEPAL S07,DLR016,CONTACTED,2025-10-04,GB,,False
LD006029,2025-10-19,website_organic,AVATR 12,DLR028,QUALIFIED,2025-10-26,GB,,True
LD006030,2025-05-25,website_organic,DEEPAL S07,DLR001,CONTACTED,2025-05-28,GB,,False
LD006031,2025-09-28,live_chat,DEEPAL S07,DLR011,CONTACTED,2025-09-29,GB,,False
LD006032,2025-11-07,referral,AVATR 12,DLR045,LOST,2025-11-19,GB,,False
LD006033,2025-12-26,dealer_walkin,DEEPAL S07,DLR045,LOST,2025-12-31,GB,,False
LD006034,2025-06-18,email_campaign,DEEPAL S07,DLR003,LOST,2025-07-09,DE,,False
LD006035,2025-12-25,social_media,DEEPAL S07,DLR004,LOST,2025-12-31,GB,,False
LD006036,2025-09-23,referral,DEEPAL S07,DLR027,NEW,2025-09-23,GB,,False
LD006037,2025-03-26,social_media,DEEPAL S07,DLR005,NEW,2025-03-26,GB,,False
LD006038,2025-03-05,phone_enquiry,DEEPAL S07,DLR005,NEW,2025-03-05,DE,,False
LD006039,2025-07-06,event,DEEPAL S07,DLR003,QUALIFIED,2025-07-21,GB,,True
LD006040,2025-08-13,event,DEEPAL S07,DLR004,LOST,2025-08-24,GB,,False
LD006041,2025-09-30,website_organic,DEEPAL S07,DLR032,CONTACTED,2025-10-12,GB,,False
LD006042,2025-09-05,phone_enquiry,DEEPAL S07,DLR012,LOST,2025-10-01,GB,,False
LD006043,2025-09-30,event,AVATR 12,DLR045,LOST,2025-10-01,DE,,False
LD006044,2025-03-18,referral,DEEPAL S07,DLR004,NEW,2025-03-18,GB,,False
LD006045,2025-09-05,website_organic,DEEPAL S07,DLR016,LOST,2025-09-11,GB,,False
LD006046,2025-09-05,referral,DEEPAL S07,DLR025,TD_BOOKED,2025-09-26,GB,,True
LD006047,2025-12-13,event,AVATR 12,DLR026,WON,2025-12-31,GB,cash,True
LD006048,2025-10-16,dealer_walkin,DEEPAL S07,DLR021,LOST,2025-11-07,GB,,False
LD006049,2025-06-06,live_chat,DEEPAL S07,DLR005,CONTACTED,2025-06-19,GB,,False
LD006050,2025-12-02,social_media,DEEPAL S07,DLR042,CONTACTED,2025-12-05,GB,,False
LD006051,2025-08-22,event,DEEPAL S07,DLR003,LOST,2025-09-02,GB,,False
LD006052,2025-07-09,website_organic,DEEPAL S07,DLR002,NEW,2025-07-09,GB,,False
LD006053,2025-12-10,dealer_walkin,DEEPAL S07,DLR018,CONTACTED,2025-12-17,GB,,False
LD006054,2025-01-03,dealer_walkin,DEEPAL S07,DLR005,NEW,2025-01-03,GB,,False
LD006055,2025-09-20,website_organic,DEEPAL S07,DLR030,QUALIFIED,2025-09-27,GB,,True
LD006056,2025-07-20,website_organic,DEEPAL S07,DLR002,CONTACTED,2025-07-28,GB,,False
LD006057,2025-12-09,social_media,AVATR 11,DLR034,QUALIFIED,2025-12-31,GB,,True
LD006058,2025-10-08,social_media,DEEPAL S07,DLR019,LOST,2025-10-28,GB,,False
LD006059,2025-07-27,website_organic,DEEPAL S07,DLR003,NEW,2025-07-27,GB,,False
LD006060,2025-08-26,website_organic,DEEPAL S07,DLR005,LOST,2025-09-14,GB,,False
LD006061,2025-09-26,referral,AVATR 12,DLR041,CONTACTED,2025-10-05,GB,,False
LD006062,2025-11-22,dealer_walkin,DEEPAL S07,DLR040,CONTACTED,2025-11-29,GB,,False
LD006063,2025-06-04,event,DEEPAL S07,DLR002,QUALIFIED,2025-06-19,FR,,True
LD006064,2025-06-08,event,DEEPAL S07,DLR003,LOST,2025-06-15,GB,,False
LD006065,2025-01-23,social_media,DEEPAL S07,DLR004,TD_BOOKED,2025-02-05,GB,,True
LD006066,2025-10-24,dealer_walkin,AVATR 11,DLR027,LOST,2025-11-02,FR,,False
LD006067,2025-12-18,dealer_walkin,AVATR 11,DLR030,NEW,2025-12-18,GB,,False
LD006068,2025-08-23,website_organic,DEEPAL S07,DLR004,LOST,2025-09-04,DE,,False
LD006069,2025-05-18,event,DEEPAL S07,DLR003,NEW,2025-05-18,GB,,False
LD006070,2025-11-23,phone_enquiry,AVATR 11,DLR005,LOST,2025-12-03,DE,,False
LD006071,2025-10-31,event,DEEPAL S07,DLR035,LOST,2025-11-13,GB,,False
LD006072,2025-09-04,website_organic,DEEPAL S07,DLR019,LOST,2025-09-13,DE,,False
LD006073,2025-09-26,phone_enquiry,DEEPAL S07,DLR050,LOST,2025-10-24,GB,,False
LD006074,2025-09-05,website_organic,DEEPAL S07,DLR041,CONTACTED,2025-09-15,GB,,False
LD006075,2025-05-27,website_organic,DEEPAL S07,DLR005,LOST,2025-06-12,GB,,False
LD006076,2025-09-19,phone_enquiry,DEEPAL S07,DLR012,TD_BOOKED,2025-10-02,GB,,True
LD006077,2025-09-06,phone_enquiry,AVATR 12,DLR037,QUALIFIED,2025-09-17,GB,,True
LD006078,2025-10-20,event,DEEPAL S07,DLR020,TD_COMPLETED,2025-10-30,GB,,True
LD006079,2025-11-25,live_chat,AVATR 12,DLR041,LOST,2025-12-07,FR,,False
LD006080,2025-09-01,event,DEEPAL S07,DLR041,NEW,2025-09-01,GB,,False
LD006081,2025-06-02,event,DEEPAL S07,DLR005,NEW,2025-06-02,GB,,False
LD006082,2025-06-06,social_media,DEEPAL S07,DLR003,LOST,2025-06-27,GB,,False
LD006083,2025-02-09,phone_enquiry,DEEPAL S07,DLR004,CONTACTED,2025-02-22,GB,,False
LD006084,2025-09-22,website_organic,AVATR 12,DLR021,LOST,2025-10-21,GB,,False
LD006085,2025-09-10,email_campaign,DEEPAL S07,DLR050,LOST,2025-09-14,DE,,False
LD006086,2025-12-16,dealer_walkin,DEEPAL S07,DLR033,CONTACTED,2025-12-17,GB,,False
LD006087,2025-08-07,website_organic,DEEPAL S07,DLR004,NEW,2025-08-07,DE,,False
LD006088,2025-07-23,website_organic,DEEPAL S07,DLR002,LOST,2025-08-10,GB,,False
LD006089,2025-09-01,referral,DEEPAL S07,DLR041,QUALIFIED,2025-09-18,GB,,True
LD006090,2025-07-30,event,DEEPAL S07,DLR005,CONTACTED,2025-08-05,GB,,False
LD006091,2025-04-22,event,DEEPAL S07,DLR004,QUALIFIED,2025-05-02,DE,,True
LD006092,2025-08-27,website_organic,DEEPAL S07,DLR002,LOST,2025-08-30,GB,,False
LD006093,2025-02-08,dealer_walkin,DEEPAL S07,DLR002,CONTACTED,2025-02-16,GB,,False
LD006094,2025-11-08,website_organic,AVATR 12,DLR009,CONTACTED,2025-11-20,FR,,False
LD006095,2025-02-16,referral,DEEPAL S07,DLR002,CONTACTED,2025-02-19,DE,,False
LD006096,2025-09-14,phone_enquiry,DEEPAL S07,DLR016,QUALIFIED,2025-10-10,GB,,True
LD006097,2025-07-20,social_media,DEEPAL S07,DLR001,QUALIFIED,2025-08-07,GB,,True
LD006098,2025-11-04,website_organic,AVATR 12,DLR041,LOST,2025-11-25,GB,,False
LD006099,2025-11-06,phone_enquiry,DEEPAL S07,DLR032,LOST,2025-11-29,FR,,False
LD006100,2025-12-26,phone_enquiry,AVATR 12,DLR034,LOST,2025-12-31,GB,,False
LD006101,2025-09-19,social_media,DEEPAL S07,DLR045,CONTACTED,2025-10-01,DE,,False
LD006102,2025-08-21,phone_enquiry,DEEPAL S07,DLR001,LOST,2025-09-10,GB,,False
LD006103,2025-07-10,phone_enquiry,DEEPAL S07,DLR004,QUALIFIED,2025-07-19,DE,,True
LD006104,2025-10-03,event,DEEPAL S07,DLR049,LOST,2025-10-05,GB,,False
LD006105,2025-03-28,event,DEEPAL S07,DLR001,NEW,2025-03-28,DE,,False
LD006106,2025-10-05,live_chat,DEEPAL S07,DLR016,LOST,2025-10-18,GB,,False
LD006107,2025-11-28,website_organic,DEEPAL S07,DLR047,NEW,2025-11-28,GB,,False
LD006108,2025-03-04,website_organic,DEEPAL S07,DLR004,LOST,2025-03-29,GB,,False
LD006109,2025-02-07,social_media,DEEPAL S07,DLR005,CONTACTED,2025-02-20,FR,,False
LD006110,2025-09-25,social_media,DEEPAL S07,DLR022,LOST,2025-10-19,GB,,False
LD006111,2025-09-07,website_organic,DEEPAL S07,DLR016,NEW,2025-09-07,GB,,False
LD006112,2025-09-12,live_chat,DEEPAL S07,DLR049,LOST,2025-09-30,DE,,False
LD006113,2025-08-15,referral,DEEPAL S07,DLR005,NEW,2025-08-15,GB,,False
LD006114,2025-05-30,phone_enquiry,DEEPAL S07,DLR003,CONTACTED,2025-06-04,GB,,False
LD006115,2025-07-16,social_media,DEEPAL S07,DLR002,LOST,2025-07-25,GB,,False
LD006116,2025-12-12,phone_enquiry,DEEPAL S07,DLR049,QUALIFIED,2025-12-31,DE,,True
LD006117,2025-07-02,website_organic,DEEPAL S07,DLR005,QUALIFIED,2025-07-15,DE,,True
LD006118,2025-12-22,social_media,DEEPAL S07,DLR033,NEW,2025-12-22,GB,,False
LD006119,2025-11-26,email_campaign,DEEPAL S07,DLR007,LOST,2025-11-30,GB,,False
LD006120,2025-09-24,phone_enquiry,AVATR 12,DLR025,LOST,2025-10-11,GB,,False
LD006121,2025-11-03,website_organic,DEEPAL S07,DLR021,TD_BOOKED,2025-11-28,GB,,True
LD006122,2025-07-12,phone_enquiry,DEEPAL S07,DLR002,NEW,2025-07-12,GB,,False
LD006123,2025-05-15,email_campaign,DEEPAL S07,DLR002,NEW,2025-05-15,GB,,False
LD006124,2025-08-16,email_campaign,DEEPAL S07,DLR004,QUALIFIED,2025-09-02,GB,,True
LD006125,2025-09-17,website_organic,DEEPAL S07,DLR024,NEW,2025-09-17,GB,,False
LD006126,2025-09-11,referral,DEEPAL S07,DLR016,NEW,2025-09-11,GB,,False
LD006127,2025-09-20,website_organic,AVATR 12,DLR037,LOST,2025-10-05,DE,,False
LD006128,2025-10-20,phone_enquiry,DEEPAL S07,DLR023,CONTACTED,2025-10-25,GB,,False
LD006129,2025-04-19,dealer_walkin,DEEPAL S07,DLR003,CONTACTED,2025-04-29,DE,,False
LD006130,2025-09-18,referral,DEEPAL S07,DLR024,LOST,2025-10-23,GB,,False
LD006131,2025-07-02,dealer_walkin,DEEPAL S07,DLR004,LOST,2025-07-26,GB,,False
LD006132,2025-08-26,phone_enquiry,DEEPAL S07,DLR002,LOST,2025-09-27,FR,,False
LD006133,2025-03-16,website_organic,DEEPAL S07,DLR005,LOST,2025-04-10,GB,,False
LD006134,2025-08-11,event,DEEPAL S07,DLR003,CONTACTED,2025-08-18,DE,,False
LD006135,2025-05-03,referral,DEEPAL S07,DLR004,QUALIFIED,2025-05-15,GB,,True
LD006136,2025-08-14,event,DEEPAL S07,DLR002,TD_COMPLETED,2025-09-28,GB,,True
LD006137,2025-02-24,referral,DEEPAL S07,DLR001,LOST,2025-03-14,GB,,False
LD006138,2025-08-22,website_organic,DEEPAL S07,DLR003,QUALIFIED,2025-09-11,GB,,True
LD006139,2025-09-24,social_media,AVATR 12,DLR022,NEW,2025-09-24,GB,,False
LD006140,2025-11-09,live_chat,DEEPAL S07,DLR036,NEW,2025-11-09,GB,,False
LD006141,2025-04-01,social_media,DEEPAL S07,DLR001,CONTACTED,2025-04-11,DE,,False
LD006142,2025-10-10,dealer_walkin,AVATR 12,DLR030,CONTACTED,2025-10-15,GB,,False
LD006143,2025-12-15,dealer_walkin,DEEPAL S07,DLR005,LOST,2025-12-31,GB,,False
LD006144,2025-11-09,live_chat,DEEPAL S07,DLR023,LOST,2025-11-13,FR,,False
LD006145,2025-12-06,referral,DEEPAL S07,DLR043,LOST,2025-12-08,FR,,False
LD006146,2025-09-07,social_media,DEEPAL S07,DLR050,LOST,2025-09-10,GB,,False
LD006147,2025-09-25,phone_enquiry,DEEPAL S07,DLR050,NEW,2025-09-25,GB,,False
LD006148,2025-01-16,event,DEEPAL S07,DLR001,CONTACTED,2025-01-24,GB,,False
LD006149,2025-12-22,dealer_walkin,DEEPAL S07,DLR030,CONTACTED,2025-12-24,FR,,False
LD006150,2025-08-18,website_organic,DEEPAL S07,DLR002,TD_BOOKED,2025-09-03,DE,,True
LD006151,2025-09-14,live_chat,DEEPAL S07,DLR049,LOST,2025-09-25,GB,,False
LD006152,2025-10-01,referral,DEEPAL S07,DLR001,LOST,2025-10-11,GB,,False
LD006153,2025-08-27,website_organic,DEEPAL S07,DLR002,LOST,2025-09-07,GB,,False
LD006154,2025-10-16,social_media,DEEPAL S07,DLR019,QUALIFIED,2025-11-06,GB,,True
LD006155,2025-06-13,website_organic,DEEPAL S07,DLR004,NEW,2025-06-13,GB,,False
LD006156,2025-03-20,dealer_walkin,DEEPAL S07,DLR004,CONTACTED,2025-03-30,GB,,False
LD006157,2025-10-15,website_organic,DEEPAL S07,DLR019,TD_BOOKED,2025-11-10,GB,,True
LD006158,2025-09-04,website_organic,AVATR 12,DLR049,CONTACTED,2025-09-08,GB,,False
LD006159,2025-08-29,social_media,DEEPAL S07,DLR001,NEW,2025-08-29,GB,,False
LD006160,2025-11-16,phone_enquiry,DEEPAL S07,DLR035,LOST,2025-11-24,GB,,False
LD006161,2025-07-08,social_media,DEEPAL S07,DLR001,LOST,2025-07-21,GB,,False
LD006162,2025-09-05,dealer_walkin,DEEPAL S07,DLR025,LOST,2025-09-18,FR,,False
LD006163,2025-10-27,email_campaign,AVATR 12,DLR041,TD_COMPLETED,2025-11-25,GB,,True
LD006164,2025-09-27,phone_enquiry,AVATR 12,DLR028,LOST,2025-10-23,GB,,False
LD006165,2025-07-23,dealer_walkin,DEEPAL S07,DLR001,QUALIFIED,2025-08-04,DE,,True
LD006166,2025-10-21,live_chat,DEEPAL S07,DLR032,CONTACTED,2025-10-23,GB,,False
LD006167,2025-05-29,website_organic,DEEPAL S07,DLR002,NEW,2025-05-29,GB,,False
LD006168,2025-08-28,social_media,DEEPAL S07,DLR005,LOST,2025-09-05,DE,,False
