date,channel,device,sessions,users,new_users,bounce_rate,avg_session_duration_sec,pages_per_session,configurator_starts
2025-08-08,social_organic,tablet,571,484,322,0.4545,36.0,2.97,11
2025-08-08,social_organic,desktop,2008,1683,1316,0.3122,76.6,2.2,58
2025-08-09,social_organic,desktop,953,821,475,0.6574,34.7,4.56,43
2025-08-09,social_organic,mobile,1477,1237,952,0.6681,65.6,2.04,52
2025-08-09,display,desktop,786,699,434,0.5324,279.8,3.03,38
2025-08-09,display,mobile,1252,963,660,0.6153,211.6,4.31,54
2025-08-09,paid_search,desktop,2222,1998,1141,0.3785,172.6,3.46,65
2025-08-09,paid_search,mobile,3555,2951,1821,0.6306,263.4,2.66,116
2025-08-09,direct,desktop,1684,1535,733,0.5814,82.4,1.92,44
2025-08-09,direct,mobile,2711,2562,1197,0.6817,263.6,1.88,127
2025-08-09,referral,desktop,552,511,343,0.3051,249.0,4.23,21
2025-08-09,referral,mobile,865,690,496,0.542,176.7,3.45,34
2025-08-09,email,desktop,595,539,357,0.4782,250.5,2.72,12
2025-08-09,email,mobile,878,775,562,0.4891,223.6,2.04,33
2025-08-10,social_organic,desktop,561,521,308,0.4561,80.5,4.16,24
2025-08-10,social_organic,tablet,156,118,71,0.3581,84.8,2.87,4
2025-08-10,social_organic,mobile,880,783,389,0.3851,49.1,4.02,25
2025-08-10,social_paid,desktop,1148,1035,533,0.5078,49.6,1.87,35
2025-08-10,social_paid,tablet,328,249,174,0.6115,43.9,4.54,13
2025-08-10,social_paid,mobile,1720,1394,701,0.5509,101.1,1.62,68
2025-08-10,organic_search,desktop,1894,1437,1286,0.5476,261.5,3.23,78
2025-08-10,organic_search,tablet,558,431,346,0.5462,117.7,3.17,12
2025-08-10,organic_search,mobile,2863,2240,1535,0.6413,238.0,4.79,95
2025-08-10,email,desktop,391,369,188,0.341,119.9,3.88,13
2025-08-10,email,tablet,90,70,37,0.6613,287.9,2.51,1
2025-08-10,email,mobile,569,457,384,0.3101,198.4,2.03,23
2025-08-10,paid_search,desktop,1498,1223,876,0.6304,209.3,3.82,33
2025-08-10,paid_search,tablet,427,363,202,0.5374,251.3,2.07,17
2025-08-10,paid_search,mobile,2368,1785,1628,0.4856,121.7,4.38,87
2025-08-11,social_paid,desktop,1320,1021,744,0.4681,52.8,4.34,49
2025-08-11,social_paid,mobile,2127,1969,1045,0.3541,49.5,2.48,90
2025-08-11,paid_search,desktop,1723,1564,830,0.4464,214.9,2.06,41
2025-08-11,paid_search,mobile,2821,2249,1966,0.5886,136.1,4.0,68
2025-08-11,organic_search,desktop,2304,1851,1319,0.4642,115.9,2.06,112
2025-08-11,organic_search,mobile,3540,3269,1664,0.4516,154.6,3.97,130
2025-08-11,social_organic,desktop,703,652,361,0.4777,35.0,2.43,32
2025-08-11,social_organic,mobile,1132,979,614,0.3253,67.1,2.85,39
2025-08-11,display,desktop,597,498,350,0.6535,284.6,2.7,29
2025-08-11,display,mobile,985,844,493,0.4582,119.4,4.22,37
2025-08-12,social_organic,tablet,248,221,112,0.6331,60.0,2.61,6
2025-08-12,social_organic,mobile,1461,1286,643,0.5186,79.4,4.23,45
2025-08-12,social_organic,desktop,991,866,584,0.4733,33.0,2.82,23
2025-08-12,organic_search,tablet,907,739,391,0.3348,175.7,1.85,37
2025-08-12,organic_search,mobile,4673,3592,2280,0.6205,210.3,3.37,153
2025-08-12,organic_search,desktop,3048,2595,1267,0.3173,256.3,3.08,135
2025-08-12,paid_search,tablet,711,536,316,0.4173,94.7,4.5,32
2025-08-12,paid_search,mobile,3757,3262,1669,0.4748,290.5,4.07,141
2025-08-12,paid_search,desktop,2490,2217,1112,0.5754,134.9,2.03,85
2025-08-12,referral,tablet,160,149,77,0.4751,258.3,2.68,4
2025-08-12,referral,mobile,990,887,421,0.448,283.0,1.95,19
2025-08-12,referral,desktop,579,462,377,0.6602,246.4,2.48,19
2025-08-12,social_paid,tablet,519,437,320,0.6512,45.1,1.98,22
2025-08-12,social_paid,mobile,2939,2472,1817,0.3695,97.4,2.48,76
2025-08-12,social_paid,desktop,1826,1696,1274,0.6361,85.3,4.97,62
2025-08-13,social_organic,tablet,502,444,279,0.4077,80.6,4.02,11
2025-08-13,social_organic,mobile,2735,2067,1386,0.3021,34.5,2.22,70
2025-08-13,email,tablet,313,287,183,0.4957,150.4,3.89,13
2025-08-13,email,mobile,1641,1357,812,0.5437,87.6,4.31,44
2025-08-13,referral,tablet,303,279,162,0.3747,116.2,1.61,9
2025-08-13,referral,mobile,1677,1513,1161,0.6356,88.4,4.73,41
2025-08-13,organic_search,tablet,1528,1230,622,0.4417,132.4,4.44,75
2025-08-13,organic_search,mobile,8656,6677,4509,0.5399,233.8,3.13,177
2025-08-13,social_paid,tablet,918,839,526,0.3578,75.5,2.62,35
2025-08-13,social_paid,mobile,5143,4680,2341,0.5439,67.4,1.76,115
2025-08-14,display,desktop,997,865,407,0.5529,250.3,3.59,33
2025-08-14,display,tablet,281,220,167,0.5817,250.3,2.44,9
2025-08-14,display,mobile,1596,1381,679,0.485,73.3,3.86,42
2025-08-14,direct,desktop,2149,1734,1430,0.3798,77.2,1.92,63
2025-08-14,direct,tablet,647,577,314,0.4269,143.1,4.96,22
2025-08-14,direct,mobile,3416,3147,2228,0.6018,140.4,4.93,68
2025-08-14,social_organic,desktop,1155,1019,770,0.6492,65.1,2.16,31
2025-08-14,social_organic,tablet,336,297,187,0.3612,45.6,2.24,16
2025-08-14,social_organic,mobile,1776,1487,1015,0.5773,79.6,4.55,48
2025-08-14,paid_search,desktop,2865,2152,1610,0.5906,267.5,3.46,100
2025-08-14,paid_search,tablet,831,643,438,0.4903,147.6,1.7,41
2025-08-14,paid_search,mobile,4459,3735,2609,0.5833,170.3,1.73,137
2025-08-14,social_paid,desktop,2215,1767,1447,0.5556,48.2,1.75,84
2025-08-14,social_paid,tablet,616,535,395,0.6114,78.6,4.59,23
2025-08-14,social_paid,mobile,3362,3104,2314,0.4386,82.3,1.53,114
2025-08-15,social_paid,desktop,4417,3436,1874,0.3291,51.4,4.06,117
2025-08-15,social_paid,tablet,1288,1113,800,0.3351,84.7,2.08,27
2025-08-15,direct,desktop,4365,3560,2077,0.389,197.3,4.18,150
2025-08-15,direct,tablet,1275,1122,621,0.3336,144.6,2.1,49
2025-08-15,social_organic,desktop,2294,2153,1596,0.695,75.4,2.96,63
2025-08-15,social_organic,tablet,595,556,302,0.5321,64.6,4.9,24
2025-08-15,display,desktop,2061,1740,1327,0.5117,100.4,1.95,56
2025-08-15,display,tablet,595,543,246,0.3041,90.1,4.74,18
2025-08-15,paid_search,desktop,5877,4933,3455,0.3038,175.1,4.62,121
2025-08-15,paid_search,tablet,1713,1288,1027,0.6415,281.2,1.99,69
2025-08-16,direct,mobile,1368,1053,745,0.4687,157.4,3.43,37
2025-08-16,direct,desktop,815,670,343,0.4081,232.8,4.69,21
2025-08-16,email,mobile,418,366,271,0.4498,77.9,3.66,18
2025-08-16,email,desktop,275,228,148,0.6034,83.0,2.71,8
2025-08-16,paid_search,mobile,1732,1556,845,0.5648,261.6,3.66,80
2025-08-16,paid_search,desktop,1019,939,480,0.3742,244.0,1.65,48
2025-08-16,social_paid,mobile,1271,1071,558,0.3781,109.7,3.84,39
2025-08-16,social_paid,desktop,881,794,528,0.6966,84.4,3.57,23
2025-08-16,display,mobile,651,488,283,0.4427,120.7,4.03,23
2025-08-16,display,desktop,381,350,161,0.6075,168.8,4.66,17
2025-08-17,organic_search,tablet,337,312,153,0.5285,102.6,4.47,14
2025-08-17,organic_search,desktop,1140,906,484,0.3401,62.3,1.5,35
2025-08-17,organic_search,mobile,1776,1403,1237,0.402,296.4,3.84,61
2025-08-17,display,tablet,84,65,49,0.4272,241.1,2.97,2
2025-08-17,display,desktop,329,268,185,0.4981,154.8,1.55,14
2025-08-17,display,mobile,469,361,264,0.4248,158.4,2.79,17
2025-08-17,paid_search,tablet,263,246,169,0.6664,259.7,4.04,7
2025-08-17,paid_search,desktop,882,738,420,0.4572,154.8,1.57,34
2025-08-17,paid_search,mobile,1418,1203,583,0.6466,187.2,4.12,62
2025-08-17,email,tablet,70,61,36,0.4851,195.4,1.76,1
2025-08-17,email,desktop,227,211,157,0.6614,73.4,4.86,6
2025-08-17,email,mobile,330,285,211,0.4982,99.5,3.03,6
2025-08-17,social_paid,tablet,200,159,80,0.4756,95.4,4.22,6
2025-08-17,social_paid,desktop,655,619,289,0.5899,101.9,4.47,18
2025-08-17,social_paid,mobile,1072,866,536,0.6903,84.8,3.38,32
2025-08-18,display,tablet,204,174,82,0.3549,280.2,2.05,8
2025-08-18,display,desktop,693,630,447,0.639,219.5,2.7,25
2025-08-18,display,mobile,1065,832,567,0.5746,221.5,2.48,29
2025-08-18,social_organic,tablet,219,177,90,0.5475,73.8,4.6,8
2025-08-18,social_organic,desktop,770,721,313,0.3648,74.9,3.19,31
2025-08-18,social_organic,mobile,1213,966,688,0.4403,53.5,3.13,38
2025-08-18,social_paid,tablet,410,325,242,0.3729,75.6,3.46,19
2025-08-18,social_paid,desktop,1489,1403,979,0.5691,113.0,4.53,69
2025-08-18,social_paid,mobile,2312,1947,1195,0.6607,95.1,2.03,73
2025-08-18,organic_search,tablet,689,630,434,0.4434,61.2,3.75,20
2025-08-18,organic_search,desktop,2423,2285,1410,0.5091,295.8,2.11,99
2025-08-18,organic_search,mobile,3846,3582,1931,0.6175,149.0,2.58,121
2025-08-18,email,tablet,112,99,75,0.4394,162.4,4.36,3
2025-08-18,email,desktop,488,417,261,0.6882,154.2,1.76,19
2025-08-18,email,mobile,753,709,395,0.4666,225.4,4.64,17
2025-08-18,paid_search,tablet,562,424,300,0.6637,118.7,1.94,26
2025-08-18,paid_search,desktop,1991,1836,941,0.5034,112.3,2.42,70
2025-08-18,paid_search,mobile,3058,2439,2112,0.5523,173.9,4.79,65
2025-08-19,email,mobile,923,819,413,0.6706,268.9,4.5,40
2025-08-19,email,tablet,163,123,100,0.3072,243.3,3.71,6
2025-08-19,organic_search,mobile,4562,4176,3001,0.4332,105.3,2.67,218
2025-08-19,organic_search,tablet,802,626,501,0.321,131.7,4.97,31
2025-08-19,referral,mobile,871,711,571,0.6518,245.0,4.03,18
2025-08-19,referral,tablet,160,124,86,0.3547,176.7,4.38,4
2025-08-19,social_organic,mobile,1510,1164,831,0.4403,88.1,2.79,47
2025-08-19,social_organic,tablet,268,215,174,0.31,65.0,4.99,7
2025-08-19,social_paid,mobile,2776,2623,1459,0.3974,87.8,4.18,116
2025-08-19,social_paid,tablet,488,391,336,0.408,80.1,1.59,19
2025-08-20,referral,desktop,284,229,152,0.4695,72.6,3.47,7
2025-08-20,referral,mobile,448,412,235,0.6425,126.6,4.21,16
2025-08-20,display,desktop,405,351,248,0.3565,107.5,3.82,9
2025-08-20,display,mobile,598,500,239,0.4521,68.3,3.9,23
2025-08-20,direct,desktop,830,634,476,0.6414,219.4,2.31,23
2025-08-20,direct,mobile,1350,1140,707,0.3688,193.9,4.69,57
2025-08-20,email,desktop,287,246,140,0.5952,119.7,4.65,10
2025-08-20,email,mobile,461,390,275,0.5772,278.7,3.62,11
2025-08-20,social_paid,desktop,901,793,494,0.4462,90.3,4.73,25
2025-08-20,social_paid,mobile,1299,1089,688,0.4348,102.8,3.4,57
2025-08-20,paid_search,desktop,1103,900,588,0.5117,271.5,3.97,31
2025-08-20,paid_search,mobile,1793,1543,901,0.5447,279.3,2.21,48
2025-08-21,social_paid,desktop,1687,1418,799,0.4262,90.6,1.88,75
2025-08-21,social_paid,mobile,2568,2095,1157,0.3169,68.2,4.09,58
2025-08-21,email,desktop,550,428,228,0.4483,238.5,4.92,26
2025-08-21,email,mobile,892,822,430,0.3771,124.2,2.04,17
2025-08-21,organic_search,desktop,2712,2119,1135,0.4829,73.1,3.41,103
2025-08-21,organic_search,mobile,4406,3317,2047,0.6912,276.5,3.06,218
2025-08-21,display,desktop,771,718,389,0.3735,244.3,4.35,37
2025-08-21,display,mobile,1232,1111,531,0.3383,243.6,2.9,47
2025-08-21,direct,desktop,1658,1299,968,0.3234,196.7,2.75,44
2025-08-21,direct,mobile,2685,2085,1663,0.6111,95.0,3.15,112
2025-08-21,social_organic,desktop,865,806,501,0.6323,32.8,4.42,29
2025-08-21,social_organic,mobile,1380,1182,828,0.3898,49.3,3.9,55
2025-08-22,social_paid,desktop,695,588,278,0.3269,92.8,3.83,25
2025-08-22,social_paid,tablet,187,155,105,0.4319,103.4,3.74,6
2025-08-22,social_paid,mobile,1082,818,749,0.6015,47.2,3.44,48
2025-08-22,email,desktop,248,216,159,0.6496,76.0,4.95,7
2025-08-22,email,tablet,72,65,32,0.5476,125.0,4.57,1
2025-08-22,email,mobile,328,283,167,0.3494,142.6,3.25,12
2025-08-22,referral,desktop,242,205,168,0.3677,271.1,4.49,5
2025-08-22,referral,tablet,59,54,27,0.4382,239.0,4.48,2
2025-08-22,referral,mobile,357,278,218,0.3116,78.4,2.85,14
2025-08-22,direct,desktop,716,634,465,0.3739,223.4,1.85,22
2025-08-22,direct,tablet,197,176,115,0.3947,181.9,3.91,4
2025-08-22,direct,mobile,1069,979,742,0.3502,100.8,3.84,43
2025-08-22,organic_search,desktop,1166,964,642,0.53,275.7,3.35,55
2025-08-22,organic_search,tablet,309,265,188,0.4081,95.1,1.96,15
2025-08-22,organic_search,mobile,1766,1376,928,0.4873,205.4,3.89,68
2025-08-22,paid_search,desktop,986,908,572,0.3848,124.7,1.88,36
2025-08-22,paid_search,tablet,247,225,130,0.5292,189.3,2.75,9
2025-08-22,paid_search,mobile,1425,1083,740,0.3325,193.0,2.14,37
2025-08-23,direct,tablet,370,341,176,0.5795,239.1,3.03,8
2025-08-23,direct,desktop,1190,960,489,0.3344,89.6,1.53,54
2025-08-23,direct,mobile,1789,1646,1006,0.3689,145.7,4.03,73
2025-08-23,referral,tablet,103,96,63,0.6295,257.3,2.08,2
2025-08-23,referral,desktop,381,307,157,0.5027,299.2,1.61,10
2025-08-23,referral,mobile,616,535,326,0.5151,207.2,3.75,18
2025-08-23,email,tablet,114,99,68,0.4696,241.9,4.11,2
2025-08-23,email,desktop,424,325,280,0.4579,119.3,3.18,19
2025-08-23,email,mobile,594,458,389,0.3166,188.5,2.68,17
2025-08-23,organic_search,tablet,575,469,269,0.5161,117.3,4.19,22
2025-08-23,organic_search,desktop,1867,1568,797,0.4018,193.4,1.89,51
2025-08-23,organic_search,mobile,3158,2552,1281,0.6311,180.0,4.77,76
2025-08-23,social_organic,tablet,161,141,81,0.3332,53.9,3.92,5
2025-08-23,social_organic,desktop,656,558,403,0.4167,89.4,2.56,25
2025-08-23,social_organic,mobile,1000,941,671,0.6383,33.6,3.12,32
2025-08-23,paid_search,tablet,450,378,181,0.6843,161.5,4.93,15
2025-08-23,paid_search,desktop,1610,1293,690,0.3367,151.4,2.37,66
2025-08-23,paid_search,mobile,2454,1933,1597,0.4157,139.4,1.95,50
2025-08-24,social_organic,desktop,694,547,407,0.4448,75.6,2.92,31
2025-08-24,social_organic,tablet,179,158,94,0.327,49.0,3.28,4
2025-08-24,social_organic,mobile,1052,817,688,0.3864,71.7,1.72,36
2025-08-24,email,desktop,418,321,263,0.3681,267.4,1.98,19
2025-08-24,email,tablet,138,110,72,0.5144,197.1,3.15,4
2025-08-24,email,mobile,668,536,285,0.64,210.9,3.6,24
2025-08-24,social_paid,desktop,1281,1069,838,0.4813,118.0,4.01,58
2025-08-24,social_paid,tablet,349,317,235,0.3003,78.0,2.44,14
2025-08-24,social_paid,mobile,1972,1536,1252,0.5384,101.6,3.7,97
2025-08-24,organic_search,desktop,2064,1764,1012,0.3452,279.1,3.03,64
2025-08-24,organic_search,tablet,598,454,349,0.3689,131.0,2.32,28
2025-08-24,organic_search,mobile,3308,2881,1590,0.4688,67.2,4.63,98
2025-08-24,referral,desktop,409,342,179,0.3191,101.9,2.44,8
2025-08-24,referral,tablet,125,115,50,0.4425,298.3,3.31,3
2025-08-24,referral,mobile,685,584,457,0.3709,243.7,4.66,15
2025-08-25,direct,mobile,1807,1574,940,0.3494,240.8,4.04,73
2025-08-25,direct,tablet,356,334,158,0.4791,176.3,2.77,17
2025-08-25,social_organic,mobile,960,823,502,0.68,68.8,4.04,40
2025-08-25,social_organic,tablet,204,187,94,0.5638,63.8,1.54,4
2025-08-25,email,mobile,610,460,371,0.6665,196.7,1.92,29
2025-08-25,email,tablet,113,92,59,0.6811,73.9,2.7,2
2025-08-25,display,mobile,888,686,554,0.5419,182.0,3.73,21
2025-08-25,display,tablet,157,144,70,0.4589,119.1,2.88,4
2025-08-25,organic_search,mobile,3168,2459,1334,0.3882,285.2,1.96,135
2025-08-25,organic_search,tablet,523,471,235,0.5714,287.7,2.33,10
2025-08-25,paid_search,mobile,2494,2097,1263,0.4133,214.5,4.48,95
2025-08-25,paid_search,tablet,422,317,241,0.4088,182.9,2.04,16
2025-08-26,display,tablet,891,719,525,0.3353,75.5,4.1,29
2025-08-26,display,desktop,3181,2600,1820,0.5136,61.3,1.92,121
2025-08-26,referral,tablet,615,512,399,0.5436,222.5,3.27,25
2025-08-26,referral,desktop,2253,2110,1009,0.4414,79.9,2.68,71
2025-08-26,email,tablet,700,565,398,0.3268,143.3,3.74,32
2025-08-26,email,desktop,2260,2000,938,0.4833,162.7,2.38,95
2025-08-26,social_organic,tablet,1040,894,632,0.6586,65.8,2.18,43
2025-08-26,social_organic,desktop,3706,3475,2026,0.5873,31.7,3.87,150
2025-08-26,organic_search,tablet,3213,2536,1644,0.4748,85.7,4.58,125
2025-08-26,organic_search,desktop,11197,8720,6984,0.4471,295.5,2.01,281
2025-08-27,organic_search,tablet,855,650,510,0.6004,276.8,2.93,37
2025-08-27,organic_search,mobile,4794,3625,2608,0.421,236.3,4.14,113
2025-08-27,organic_search,desktop,3036,2655,1424,0.4294,107.4,3.19,132
2025-08-27,referral,tablet,206,166,128,0.6747,272.3,2.31,8
2025-08-27,referral,mobile,955,722,652,0.3716,215.8,3.24,35
2025-08-27,referral,desktop,632,518,417,0.3881,259.8,4.0,25
2025-08-27,paid_search,tablet,681,549,372,0.59,231.2,4.71,29
2025-08-27,paid_search,mobile,3844,2896,2040,0.6829,169.2,1.63,169
2025-08-27,paid_search,desktop,2369,1905,1337,0.3017,222.5,4.98,115
2025-08-27,social_organic,tablet,293,235,178,0.5013,46.5,4.05,12
2025-08-27,social_organic,mobile,1553,1264,674,0.3891,48.4,4.75,57
2025-08-27,social_organic,desktop,929,819,378,0.6934,83.3,3.94,40
2025-08-27,email,tablet,177,153,112,0.5698,196.8,4.65,5
2025-08-27,email,mobile,967,864,434,0.4029,212.0,1.98,33
2025-08-27,email,desktop,631,477,436,0.501,96.4,3.98,12
2025-08-27,direct,tablet,544,459,241,0.5188,241.2,3.21,18
2025-08-27,direct,mobile,2828,2233,1808,0.3537,160.8,1.62,68
2025-08-27,direct,desktop,1750,1595,953,0.6734,298.9,2.08,82
2025-08-28,email,desktop,447,366,236,0.4553,79.0,2.92,11
2025-08-28,email,mobile,673,583,286,0.5275,288.7,3.81,15
2025-08-28,email,tablet,127,99,79,0.6345,98.7,4.74,3
2025-08-28,paid_search,desktop,1697,1510,799,0.3828,185.4,3.49,37
2025-08-28,paid_search,mobile,2626,2179,1108,0.6127,202.0,1.83,64
2025-08-28,paid_search,tablet,524,432,273,0.6098,253.6,4.57,17
2025-08-28,referral,desktop,397,337,209,0.3061,223.5,2.71,18
2025-08-28,referral,mobile,612,481,392,0.3173,70.6,2.7,13
2025-08-28,referral,tablet,101,82,45,0.3863,295.1,4.47,2
2025-08-28,direct,desktop,1277,1010,529,0.5724,234.6,4.21,36
2025-08-28,direct,mobile,1983,1505,1195,0.5179,114.7,4.86,62
2025-08-28,direct,tablet,373,299,153,0.385,174.3,1.93,8
2025-08-28,social_paid,desktop,1209,1100,503,0.4493,110.9,2.61,27
2025-08-28,social_paid,mobile,1949,1822,981,0.4881,76.1,3.75,39
2025-08-28,social_paid,tablet,379,305,155,0.4442,45.7,3.64,14
2025-08-28,organic_search,desktop,2119,1635,1233,0.3887,84.4,2.19,88
2025-08-28,organic_search,mobile,3337,2885,1509,0.3262,178.5,4.34,147
2025-08-28,organic_search,tablet,569,468,246,0.6579,146.0,3.48,11
2025-08-29,social_paid,tablet,1269,1017,556,0.4134,59.7,4.71,50
2025-08-29,social_paid,desktop,4513,3927,2734,0.497,55.2,1.54,167
2025-08-29,direct,tablet,1307,1174,821,0.3225,240.7,2.62,53
2025-08-29,direct,desktop,4401,4001,1924,0.55,280.3,3.55,145
2025-08-29,display,tablet,553,415,349,0.6911,168.7,1.75,13
2025-08-29,display,desktop,2088,1605,1301,0.3021,265.4,4.5,52
2025-08-29,organic_search,tablet,2166,1914,1211,0.4798,272.0,3.85,81
2025-08-29,organic_search,desktop,7591,5860,4080,0.524,186.8,4.46,207
2025-08-29,social_organic,tablet,693,571,484,0.324,79.2,2.98,30
2025-08-29,social_organic,desktop,2468,2133,1131,0.3503,58.7,4.95,99
2025-08-30,organic_search,desktop,6669,6084,2991,0.3805,228.7,2.83,305
2025-08-30,organic_search,tablet,1849,1579,1016,0.5753,222.5,2.2,81
2025-08-30,display,desktop,1832,1644,906,0.5561,262.2,2.18,88
2025-08-30,display,tablet,505,434,331,0.4,115.1,3.05,11
2025-08-30,paid_search,desktop,5253,4297,3104,0.3522,78.3,2.54,234
2025-08-30,paid_search,tablet,1448,1290,949,0.5522,98.8,2.74,65
2025-08-30,email,desktop,1312,1214,789,0.6743,254.7,1.91,61
2025-08-30,email,tablet,372,298,220,0.3143,279.3,3.73,10
2025-08-30,social_organic,desktop,2011,1603,1301,0.3186,84.0,2.79,74
2025-08-30,social_organic,tablet,601,554,256,0.427,48.9,2.41,24
2025-08-31,direct,tablet,522,461,274,0.4047,288.4,4.96,13
2025-08-31,direct,mobile,3052,2560,1530,0.4074,163.1,4.24,112
2025-08-31,direct,desktop,1865,1565,1044,0.3696,62.7,1.85,44
2025-08-31,social_organic,tablet,275,209,143,0.6506,75.5,4.2,8
2025-08-31,social_organic,mobile,1557,1186,715,0.69,34.5,4.48,52
2025-08-31,social_organic,desktop,1029,914,522,0.3862,54.4,4.65,42
2025-08-31,paid_search,tablet,749,584,339,0.4036,162.8,4.21,18
2025-08-31,paid_search,mobile,3967,3126,1994,0.3491,72.1,1.67,120
2025-08-31,paid_search,desktop,2541,1989,1573,0.431,72.5,3.88,51
2025-08-31,display,tablet,240,227,146,0.5559,282.9,2.86,7
2025-08-31,display,mobile,1370,1036,573,0.61,205.1,3.37,31
2025-08-31,display,desktop,880,803,431,0.404,272.9,3.69,20
2025-08-31,email,tablet,168,140,99,0.4824,100.1,2.87,4
2025-08-31,email,mobile,1021,847,603,0.3629,175.7,3.09,43
2025-08-31,email,desktop,636,579,360,0.4604,295.5,2.1,15
2025-08-31,organic_search,tablet,899,735,621,0.6027,68.6,4.31,41
2025-08-31,organic_search,mobile,5014,3947,3283,0.4712,252.6,4.55,104
2025-08-31,organic_search,desktop,3178,2863,1463,0.6447,189.5,4.76,120
2025-09-01,social_paid,tablet,11453,9956,6962,0.3643,78.5,1.69,425
2025-09-01,social_paid,mobile,63854,52228,44144,0.413,85.9,3.6,1833
2025-09-01,email,tablet,3823,3621,1747,0.4589,233.0,4.12,159
2025-09-01,email,mobile,20929,19346,9984,0.4403,103.6,3.97,715
2025-09-01,organic_search,tablet,19257,17791,9306,0.4988,290.7,4.64,470
2025-09-01,organic_search,mobile,105280,81501,44195,0.6017,86.0,2.46,3205
2025-09-01,paid_search,tablet,15452,13697,8735,0.3321,73.7,4.33,445
2025-09-01,paid_search,mobile,84292,69616,38695,0.4986,98.4,3.5,3854
2025-09-01,direct,tablet,11477,9974,4720,0.5714,132.2,3.29,417
2025-09-01,direct,mobile,63262,55120,30914,0.4002,81.5,4.5,3142
2025-09-02,social_paid,tablet,11353,9176,7581,0.5772,76.0,3.0,295
2025-09-02,social_paid,mobile,61951,57966,27694,0.4086,116.9,4.07,1619
2025-09-02,paid_search,tablet,14851,12469,8922,0.4644,296.1,4.41,481
2025-09-02,paid_search,mobile,82793,65702,36228,0.4695,199.4,2.12,2971
2025-09-02,social_organic,tablet,5957,5473,4153,0.6911,68.7,4.99,239
2025-09-02,social_organic,mobile,33171,29131,18827,0.3619,62.2,3.37,968
2025-09-02,display,tablet,5366,4184,2870,0.6478,128.5,4.68,171
2025-09-02,display,mobile,28797,22794,20124,0.4434,277.1,2.52,611
2025-09-02,organic_search,tablet,18706,14535,12185,0.6164,288.4,2.75,449
2025-09-02,organic_search,mobile,102940,80681,52656,0.3516,131.9,4.1,3160
2025-09-03,display,mobile,20049,15256,12277,0.6774,82.3,3.22,910
2025-09-03,display,tablet,3593,3269,1529,0.3844,200.8,1.52,145
2025-09-03,display,desktop,12911,11278,8775,0.4873,267.9,3.95,414
2025-09-03,social_paid,mobile,43329,39953,21609,0.4247,43.4,3.45,2027
2025-09-03,social_paid,tablet,7923,5968,3722,0.4096,95.3,3.98,173
2025-09-03,social_paid,desktop,27829,26023,14691,0.5328,82.3,2.02,944
2025-09-03,social_organic,mobile,22959,21700,13510,0.5481,84.2,2.11,1132
2025-09-03,social_organic,tablet,4263,3271,1940,0.6708,40.3,4.26,134
