sale_id,date,model,trim,dealer_id,market,price_gbp,finance_type,lead_id,source
SL002887,2025-11-03,DEEPAL S07,Pure,DLR027,GB,27990,PCP,,website
SL002888,2025-11-03,AVATR 12,Performance,DLR048,FR,64990,PCP,,referral
SL002889,2025-11-03,DEEPAL S07,Pure,DLR001,GB,27990,cash,LD006539,test_drive
SL002890,2025-11-03,DEEPAL S07,Pure,DLR009,GB,27990,lease,,dealer_walkin
SL002891,2025-11-03,DEEPAL S07,Pure,DLR016,FR,27990,lease,,referral
SL002892,2025-11-04,DEEPAL S07,Pure,DLR013,FR,27990,PCP,,referral
SL002893,2025-11-04,DEEPAL S07,Design,DLR028,DE,31990,cash,LD007791,test_drive
SL002894,2025-11-04,AVATR 12,Performance,DLR012,FR,64990,cash,LD000090,test_drive
SL002895,2025-11-04,DEEPAL S07,Design,DLR006,GB,31990,PCP,,referral
SL002896,2025-11-04,DEEPAL S07,Pure,DLR027,DE,27990,PCP,,event
SL002897,2025-11-04,AVATR 12,Long Range,DLR015,GB,54990,PCP,,event
SL002898,2025-11-04,DEEPAL S07,Design,DLR006,DE,31990,PCP,,dealer_walkin
SL002899,2025-11-04,DEEPAL S07,Pure,DLR037,GB,27990,PCP,LD006384,test_drive
SL002900,2025-11-04,DEEPAL S07,Pure,DLR022,DE,27990,cash,,referral
SL002901,2025-11-04,AVATR 12,Long Range,DLR018,GB,54990,lease,,dealer_walkin
SL002902,2025-11-04,AVATR 12,Long Range,DLR033,FR,54990,lease,,website
SL002903,2025-11-04,DEEPAL S07,Pure,DLR033,FR,27990,cash,,referral
SL002904,2025-11-04,DEEPAL S07,Design,DLR025,GB,31990,PCP,,event
SL002905,2025-11-04,DEEPAL S07,Design,DLR036,GB,31990,HP,,dealer_walkin
SL002906,2025-11-04,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,dealer_walkin
SL002907,2025-11-04,DEEPAL S07,Pure,DLR017,GB,27990,PCP,,event
SL002908,2025-11-04,DEEPAL S07,Pure,DLR035,FR,27990,PCP,,dealer_walkin
SL002909,2025-11-04,DEEPAL S07,Design,DLR023,GB,31990,lease,,dealer_walkin
SL002910,2025-11-04,AVATR 12,Performance,DLR037,GB,64990,cash,,dealer_walkin
SL002911,2025-11-04,AVATR 12,Long Range,DLR020,GB,54990,HP,,dealer_walkin
SL002912,2025-11-04,DEEPAL S07,Design,DLR039,FR,31990,PCP,,event
SL002913,2025-11-04,DEEPAL S07,Intelligence,DLR022,GB,35990,PCP,,dealer_walkin
SL002914,2025-11-04,AVATR 12,Performance,DLR048,GB,64990,PCP,,referral
SL002915,2025-11-04,AVATR 11,Executive,DLR032,DE,59990,PCP,,website
SL002916,2025-11-04,DEEPAL S07,Design,DLR018,GB,31990,PCP,,event
SL002917,2025-11-04,DEEPAL S07,Intelligence,DLR024,GB,35990,PCP,,website
SL002918,2025-11-04,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,website
SL002919,2025-11-04,DEEPAL S07,Design,DLR015,GB,31990,HP,,website
SL002920,2025-11-04,DEEPAL S07,Intelligence,DLR015,DE,35990,PCP,,dealer_walkin
SL002921,2025-11-04,DEEPAL S07,Pure,DLR002,GB,27990,lease,,referral
SL002922,2025-11-05,DEEPAL S07,Design,DLR049,GB,31990,lease,,website
SL002923,2025-11-05,DEEPAL S07,Pure,DLR025,FR,27990,PCP,,event
SL002924,2025-11-05,DEEPAL S07,Pure,DLR023,FR,27990,PCP,,event
SL002925,2025-11-05,DEEPAL S07,Design,DLR029,DE,31990,lease,,referral
SL002926,2025-11-05,AVATR 12,Performance,DLR009,DE,64990,HP,,website
SL002927,2025-11-05,AVATR 12,Long Range,DLR012,GB,54990,PCP,,dealer_walkin
SL002928,2025-11-05,DEEPAL S07,Pure,DLR032,GB,27990,HP,,website
SL002929,2025-11-05,AVATR 12,Long Range,DLR020,GB,54990,PCP,,dealer_walkin
SL002930,2025-11-05,DEEPAL S07,Design,DLR044,GB,31990,lease,,referral
SL002931,2025-11-05,DEEPAL S07,Design,DLR030,GB,31990,cash,,dealer_walkin
SL002932,2025-11-05,DEEPAL S07,Pure,DLR025,GB,27990,PCP,LD008200,test_drive
SL002933,2025-11-05,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,dealer_walkin
SL002934,2025-11-05,DEEPAL S07,Pure,DLR006,GB,27990,lease,,website
SL002935,2025-11-05,DEEPAL S07,Pure,DLR044,GB,27990,lease,,website
SL002936,2025-11-05,DEEPAL S07,Pure,DLR039,GB,27990,lease,,referral
SL002937,2025-11-05,DEEPAL S07,Pure,DLR002,GB,27990,HP,LD003164,test_drive
SL002938,2025-11-05,DEEPAL S07,Pure,DLR007,GB,27990,lease,,event
SL002939,2025-11-05,AVATR 12,Performance,DLR018,FR,64990,lease,,referral
SL002940,2025-11-05,DEEPAL S07,Design,DLR019,GB,31990,HP,LD005770,test_drive
SL002941,2025-11-05,DEEPAL S07,Pure,DLR013,GB,27990,PCP,,referral
SL002942,2025-11-05,DEEPAL S07,Pure,DLR001,DE,27990,cash,LD000656,test_drive
SL002943,2025-11-05,DEEPAL S07,Design,DLR012,GB,31990,PCP,,website
SL002944,2025-11-05,DEEPAL S07,Intelligence,DLR001,DE,35990,PCP,,referral
SL002945,2025-11-05,DEEPAL S07,Design,DLR037,GB,31990,lease,,referral
SL002946,2025-11-05,DEEPAL S07,Design,DLR002,DE,31990,PCP,,event
SL002947,2025-11-05,AVATR 11,Executive Plus,DLR041,DE,69990,HP,,website
SL002948,2025-11-05,DEEPAL S07,Pure,DLR022,DE,27990,lease,,referral
SL002949,2025-11-05,AVATR 11,Executive,DLR045,GB,59990,lease,,event
SL002950,2025-11-05,DEEPAL S07,Pure,DLR025,DE,27990,HP,,website
SL002951,2025-11-05,AVATR 12,Performance,DLR037,GB,64990,lease,,referral
SL002952,2025-11-05,DEEPAL S07,Pure,DLR016,DE,27990,PCP,,event
SL002953,2025-11-06,DEEPAL S07,Intelligence,DLR018,GB,35990,HP,,dealer_walkin
SL002954,2025-11-06,DEEPAL S07,Design,DLR016,DE,31990,PCP,,website
SL002955,2025-11-06,DEEPAL S07,Pure,DLR037,DE,27990,PCP,LD002993,test_drive
SL002956,2025-11-06,DEEPAL S07,Design,DLR018,GB,31990,cash,,referral
SL002957,2025-11-06,AVATR 11,Executive,DLR039,GB,59990,cash,,event
SL002958,2025-11-06,DEEPAL S07,Design,DLR012,DE,31990,PCP,,referral
SL002959,2025-11-06,DEEPAL S07,Design,DLR048,FR,31990,HP,,referral
SL002960,2025-11-06,DEEPAL S07,Intelligence,DLR029,DE,35990,PCP,,dealer_walkin
SL002961,2025-11-06,AVATR 12,Performance,DLR002,DE,64990,HP,,referral
SL002962,2025-11-06,DEEPAL S07,Design,DLR041,GB,31990,PCP,LD000149,test_drive
SL002963,2025-11-06,DEEPAL S07,Pure,DLR001,GB,27990,PCP,LD002134,test_drive
SL002964,2025-11-06,DEEPAL S07,Pure,DLR029,DE,27990,PCP,,event
SL002965,2025-11-06,AVATR 12,Long Range,DLR001,GB,54990,PCP,LD008923,test_drive
SL002966,2025-11-06,DEEPAL S07,Pure,DLR015,GB,27990,HP,,dealer_walkin
SL002967,2025-11-06,DEEPAL S07,Intelligence,DLR045,GB,35990,cash,,referral
SL002968,2025-11-06,DEEPAL S07,Design,DLR026,DE,31990,PCP,,referral
SL002969,2025-11-06,AVATR 11,Executive Plus,DLR040,GB,69990,cash,,referral
SL002970,2025-11-06,DEEPAL S07,Design,DLR029,GB,31990,PCP,,event
SL002971,2025-11-06,DEEPAL S07,Design,DLR040,DE,31990,HP,,event
SL002972,2025-11-06,AVATR 11,Executive,DLR030,FR,59990,PCP,LD001039,test_drive
SL002973,2025-11-06,DEEPAL S07,Design,DLR023,DE,31990,PCP,,event
SL002974,2025-11-06,DEEPAL S07,Intelligence,DLR032,GB,35990,lease,,event
SL002975,2025-11-06,DEEPAL S07,Intelligence,DLR029,FR,35990,HP,,event
SL002976,2025-11-06,DEEPAL S07,Intelligence,DLR025,FR,35990,PCP,,dealer_walkin
SL002977,2025-11-06,DEEPAL S07,Pure,DLR009,GB,27990,lease,,event
SL002978,2025-11-06,DEEPAL S07,Design,DLR020,GB,31990,PCP,,dealer_walkin
SL002979,2025-11-06,AVATR 12,Long Range,DLR028,FR,54990,PCP,,referral
SL002980,2025-11-06,AVATR 11,Executive,DLR015,GB,59990,PCP,,event
SL002981,2025-11-06,DEEPAL S07,Intelligence,DLR025,GB,35990,PCP,,referral
SL002982,2025-11-06,DEEPAL S07,Design,DLR019,GB,31990,PCP,LD005873,test_drive
SL002983,2025-11-06,DEEPAL S07,Design,DLR001,DE,31990,lease,,referral
SL002984,2025-11-06,AVATR 12,Long Range,DLR027,FR,54990,PCP,,event
SL002985,2025-11-06,DEEPAL S07,Intelligence,DLR025,DE,35990,PCP,,dealer_walkin
SL002986,2025-11-06,AVATR 11,Executive,DLR027,FR,59990,PCP,,referral
SL002987,2025-11-07,DEEPAL S07,Pure,DLR037,GB,27990,HP,,website
SL002988,2025-11-07,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,event
SL002989,2025-11-07,DEEPAL S07,Design,DLR018,GB,31990,lease,,dealer_walkin
SL002990,2025-11-07,DEEPAL S07,Pure,DLR048,GB,27990,cash,,referral
SL002991,2025-11-07,DEEPAL S07,Design,DLR038,GB,31990,lease,,referral
SL002992,2025-11-07,DEEPAL S07,Design,DLR021,DE,31990,HP,LD008093,test_drive
SL002993,2025-11-07,DEEPAL S07,Intelligence,DLR017,GB,35990,PCP,,website
SL002994,2025-11-07,DEEPAL S07,Design,DLR045,GB,31990,cash,,dealer_walkin
SL002995,2025-11-07,DEEPAL S07,Design,DLR009,GB,31990,PCP,,referral
SL002996,2025-11-07,DEEPAL S07,Pure,DLR044,FR,27990,cash,,dealer_walkin
SL002997,2025-11-07,DEEPAL S07,Pure,DLR021,GB,27990,PCP,,dealer_walkin
SL002998,2025-11-07,AVATR 12,Performance,DLR039,GB,64990,lease,,referral
SL002999,2025-11-07,DEEPAL S07,Design,DLR050,GB,31990,PCP,,dealer_walkin
SL003000,2025-11-07,DEEPAL S07,Design,DLR049,FR,31990,HP,,referral
SL003001,2025-11-07,DEEPAL S07,Pure,DLR007,FR,27990,PCP,,dealer_walkin
SL003002,2025-11-07,AVATR 12,Long Range,DLR049,GB,54990,PCP,,dealer_walkin
SL003003,2025-11-07,DEEPAL S07,Pure,DLR020,GB,27990,PCP,,website
SL003004,2025-11-07,AVATR 12,Long Range,DLR023,GB,54990,HP,,website
SL003005,2025-11-07,DEEPAL S07,Design,DLR026,GB,31990,PCP,,event
SL003006,2025-11-07,DEEPAL S07,Pure,DLR043,GB,27990,lease,,referral
SL003007,2025-11-07,DEEPAL S07,Pure,DLR032,GB,27990,lease,,dealer_walkin
SL003008,2025-11-07,AVATR 11,Executive,DLR006,FR,59990,PCP,,website
SL003009,2025-11-07,DEEPAL S07,Design,DLR037,DE,31990,PCP,,event
SL003010,2025-11-07,DEEPAL S07,Intelligence,DLR037,DE,35990,HP,,event
SL003011,2025-11-07,DEEPAL S07,Pure,DLR002,DE,27990,PCP,LD007132,test_drive
SL003012,2025-11-07,AVATR 12,Performance,DLR044,DE,64990,PCP,,event
SL003013,2025-11-07,DEEPAL S07,Design,DLR018,GB,31990,PCP,,dealer_walkin
SL003014,2025-11-07,AVATR 11,Executive Plus,DLR013,GB,69990,PCP,,website
SL003015,2025-11-07,DEEPAL S07,Intelligence,DLR031,GB,35990,PCP,,dealer_walkin
SL003016,2025-11-07,AVATR 12,Long Range,DLR031,GB,54990,HP,,referral
SL003017,2025-11-07,DEEPAL S07,Pure,DLR003,DE,27990,PCP,,referral
SL003018,2025-11-07,DEEPAL S07,Pure,DLR043,FR,27990,lease,,event
SL003019,2025-11-07,DEEPAL S07,Pure,DLR033,GB,27990,PCP,,referral
SL003020,2025-11-07,DEEPAL S07,Pure,DLR023,GB,27990,PCP,,referral
SL003021,2025-11-07,DEEPAL S07,Design,DLR001,FR,31990,PCP,,website
SL003022,2025-11-07,AVATR 12,Performance,DLR001,DE,64990,HP,,dealer_walkin
SL003023,2025-11-07,DEEPAL S07,Pure,DLR031,DE,27990,PCP,,event
SL003024,2025-11-07,AVATR 12,Performance,DLR030,FR,64990,PCP,,website
SL003025,2025-11-07,DEEPAL S07,Design,DLR035,GB,31990,HP,,referral
SL003026,2025-11-07,DEEPAL S07,Pure,DLR027,DE,27990,PCP,,dealer_walkin
SL003027,2025-11-07,AVATR 12,Performance,DLR018,GB,64990,lease,,event
SL003028,2025-11-07,DEEPAL S07,Design,DLR044,GB,31990,HP,,dealer_walkin
SL003029,2025-11-07,DEEPAL S07,Pure,DLR012,DE,27990,PCP,,website
SL003030,2025-11-07,DEEPAL S07,Pure,DLR001,GB,27990,HP,LD007012,test_drive
SL003031,2025-11-07,DEEPAL S07,Intelligence,DLR033,GB,35990,HP,,referral
SL003032,2025-11-07,AVATR 12,Performance,DLR025,GB,64990,PCP,,event
SL003033,2025-11-07,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,referral
SL003034,2025-11-07,DEEPAL S07,Pure,DLR023,GB,27990,lease,,event
SL003035,2025-11-07,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,referral
SL003036,2025-11-07,DEEPAL S07,Intelligence,DLR011,GB,35990,HP,,event
SL003037,2025-11-07,DEEPAL S07,Design,DLR037,GB,31990,PCP,,referral
SL003038,2025-11-07,DEEPAL S07,Intelligence,DLR041,DE,35990,PCP,LD001648,test_drive
SL003039,2025-11-07,AVATR 12,Performance,DLR041,GB,64990,PCP,,dealer_walkin
SL003040,2025-11-07,DEEPAL S07,Design,DLR016,GB,31990,lease,,referral
SL003041,2025-11-07,AVATR 12,Long Range,DLR044,GB,54990,lease,,dealer_walkin
SL003042,2025-11-07,AVATR 12,Long Range,DLR050,FR,54990,HP,,referral
SL003043,2025-11-07,DEEPAL S07,Design,DLR050,GB,31990,PCP,LD000097,test_drive
SL003044,2025-11-07,DEEPAL S07,Design,DLR018,GB,31990,lease,,event
SL003045,2025-11-07,DEEPAL S07,Pure,DLR011,DE,27990,lease,LD005669,test_drive
SL003046,2025-11-07,DEEPAL S07,Design,DLR015,GB,31990,PCP,,dealer_walkin
SL003047,2025-11-07,DEEPAL S07,Design,DLR039,GB,31990,cash,,website
SL003048,2025-11-07,DEEPAL S07,Intelligence,DLR035,GB,35990,lease,,referral
SL003049,2025-11-07,DEEPAL S07,Design,DLR018,FR,31990,cash,,referral
SL003050,2025-11-07,AVATR 12,Long Range,DLR032,FR,54990,lease,,event
SL003051,2025-11-07,DEEPAL S07,Design,DLR035,GB,31990,lease,,event
SL003052,2025-11-08,DEEPAL S07,Pure,DLR050,GB,27990,PCP,,dealer_walkin
SL003053,2025-11-08,DEEPAL S07,Design,DLR041,GB,31990,PCP,,dealer_walkin
SL003054,2025-11-08,DEEPAL S07,Design,DLR011,GB,31990,lease,,referral
SL003055,2025-11-08,DEEPAL S07,Pure,DLR037,FR,27990,lease,LD000614,test_drive
SL003056,2025-11-08,DEEPAL S07,Intelligence,DLR050,FR,35990,lease,,website
SL003057,2025-11-08,DEEPAL S07,Pure,DLR027,GB,27990,PCP,,event
SL003058,2025-11-08,DEEPAL S07,Pure,DLR019,DE,27990,lease,,dealer_walkin
SL003059,2025-11-08,DEEPAL S07,Intelligence,DLR039,DE,35990,cash,,event
SL003060,2025-11-08,DEEPAL S07,Design,DLR016,DE,31990,lease,,referral
SL003061,2025-11-08,AVATR 12,Performance,DLR048,GB,64990,lease,,dealer_walkin
SL003062,2025-11-08,DEEPAL S07,Pure,DLR022,GB,27990,PCP,,event
SL003063,2025-11-08,DEEPAL S07,Pure,DLR037,DE,27990,PCP,LD000155,test_drive
SL003064,2025-11-08,DEEPAL S07,Design,DLR027,FR,31990,PCP,,event
SL003065,2025-11-08,AVATR 12,Long Range,DLR039,GB,54990,HP,,referral
SL003066,2025-11-08,DEEPAL S07,Design,DLR017,DE,31990,PCP,,website
SL003067,2025-11-08,AVATR 12,Performance,DLR041,GB,64990,lease,,referral
SL003068,2025-11-08,DEEPAL S07,Pure,DLR001,DE,27990,PCP,,website
SL003069,2025-11-08,DEEPAL S07,Intelligence,DLR027,GB,35990,HP,LD007766,test_drive
SL003070,2025-11-08,DEEPAL S07,Intelligence,DLR019,FR,35990,cash,LD005237,test_drive
SL003071,2025-11-08,DEEPAL S07,Design,DLR036,GB,31990,PCP,,dealer_walkin
SL003072,2025-11-08,DEEPAL S07,Intelligence,DLR003,DE,35990,lease,,dealer_walkin
SL003073,2025-11-08,DEEPAL S07,Design,DLR001,GB,31990,PCP,,referral
SL003074,2025-11-08,DEEPAL S07,Design,DLR018,DE,31990,PCP,,event
SL003075,2025-11-09,AVATR 12,Long Range,DLR007,GB,54990,PCP,,dealer_walkin
SL003076,2025-11-09,DEEPAL S07,Pure,DLR030,FR,27990,PCP,,dealer_walkin
SL003077,2025-11-09,DEEPAL S07,Pure,DLR029,GB,27990,cash,,website
SL003078,2025-11-09,AVATR 12,Long Range,DLR028,FR,54990,lease,,dealer_walkin
SL003079,2025-11-09,AVATR 12,Long Range,DLR038,DE,54990,lease,,event
SL003080,2025-11-09,AVATR 12,Long Range,DLR017,GB,54990,PCP,,dealer_walkin
SL003081,2025-11-09,DEEPAL S07,Pure,DLR024,DE,27990,PCP,,dealer_walkin
SL003082,2025-11-09,DEEPAL S07,Design,DLR019,GB,31990,PCP,,dealer_walkin
SL003083,2025-11-09,AVATR 11,Executive Plus,DLR009,GB,69990,lease,,referral
SL003084,2025-11-09,DEEPAL S07,Pure,DLR025,GB,27990,cash,,website
SL003085,2025-11-09,AVATR 12,Performance,DLR030,DE,64990,cash,,dealer_walkin
SL003086,2025-11-09,DEEPAL S07,Design,DLR050,GB,31990,PCP,,website
SL003087,2025-11-09,DEEPAL S07,Pure,DLR009,DE,27990,HP,,event
SL003088,2025-11-09,DEEPAL S07,Design,DLR038,DE,31990,lease,,dealer_walkin
SL003089,2025-11-09,AVATR 12,Performance,DLR039,DE,64990,PCP,,website
SL003090,2025-11-09,DEEPAL S07,Pure,DLR012,GB,27990,PCP,,referral
SL003091,2025-11-09,DEEPAL S07,Pure,DLR009,FR,27990,HP,,referral
SL003092,2025-11-09,DEEPAL S07,Pure,DLR050,GB,27990,PCP,LD003770,test_drive
SL003093,2025-11-09,AVATR 12,Performance,DLR013,GB,64990,lease,,website
SL003094,2025-11-09,AVATR 12,Long Range,DLR012,GB,54990,cash,,event
SL003095,2025-11-09,DEEPAL S07,Design,DLR040,DE,31990,cash,,website
SL003096,2025-11-09,DEEPAL S07,Intelligence,DLR036,GB,35990,lease,,event
SL003097,2025-11-09,AVATR 11,Executive,DLR028,GB,59990,PCP,,referral
SL003098,2025-11-10,DEEPAL S07,Design,DLR006,GB,31990,HP,,referral
SL003099,2025-11-10,AVATR 11,Executive,DLR032,GB,59990,lease,,website
SL003100,2025-11-10,DEEPAL S07,Design,DLR023,GB,31990,PCP,,referral
SL003101,2025-11-10,DEEPAL S07,Pure,DLR019,GB,27990,cash,,referral
SL003102,2025-11-10,DEEPAL S07,Pure,DLR050,DE,27990,lease,,referral
SL003103,2025-11-10,DEEPAL S07,Design,DLR048,GB,31990,PCP,,referral
SL003104,2025-11-10,DEEPAL S07,Pure,DLR017,GB,27990,PCP,,website
SL003105,2025-11-10,AVATR 12,Performance,DLR043,FR,64990,PCP,,event
SL003106,2025-11-10,DEEPAL S07,Pure,DLR033,DE,27990,HP,,dealer_walkin
SL003107,2025-11-10,AVATR 11,Executive Plus,DLR007,GB,69990,lease,,referral
SL003108,2025-11-10,AVATR 12,Long Range,DLR013,GB,54990,PCP,,event
SL003109,2025-11-10,DEEPAL S07,Pure,DLR032,GB,27990,PCP,,referral
SL003110,2025-11-10,DEEPAL S07,Intelligence,DLR012,DE,35990,PCP,,dealer_walkin
SL003111,2025-11-10,AVATR 11,Executive Plus,DLR015,DE,69990,lease,,dealer_walkin
SL003112,2025-11-10,AVATR 12,Performance,DLR023,DE,64990,cash,,dealer_walkin
SL003113,2025-11-10,DEEPAL S07,Intelligence,DLR021,FR,35990,lease,,event
SL003114,2025-11-10,DEEPAL S07,Design,DLR041,DE,31990,PCP,,event
SL003115,2025-11-10,DEEPAL S07,Pure,DLR025,DE,27990,HP,,referral
SL003116,2025-11-10,DEEPAL S07,Pure,DLR033,DE,27990,lease,,referral
SL003117,2025-11-10,AVATR 11,Executive Plus,DLR009,GB,69990,cash,,website
SL003118,2025-11-10,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,dealer_walkin
SL003119,2025-11-10,DEEPAL S07,Intelligence,DLR017,DE,35990,HP,,referral
SL003120,2025-11-10,AVATR 12,Long Range,DLR028,GB,54990,HP,,dealer_walkin
SL003121,2025-11-10,DEEPAL S07,Pure,DLR050,GB,27990,lease,,event
SL003122,2025-11-10,DEEPAL S07,Design,DLR035,GB,31990,PCP,,referral
SL003123,2025-11-10,DEEPAL S07,Pure,DLR006,FR,27990,lease,,referral
SL003124,2025-11-10,DEEPAL S07,Pure,DLR011,GB,27990,lease,,event
SL003125,2025-11-10,AVATR 11,Executive,DLR013,GB,59990,PCP,,event
SL003126,2025-11-10,DEEPAL S07,Pure,DLR035,GB,27990,PCP,,dealer_walkin
SL003127,2025-11-10,DEEPAL S07,Pure,DLR033,GB,27990,lease,,website
SL003128,2025-11-10,DEEPAL S07,Pure,DLR019,DE,27990,PCP,LD000922,test_drive
SL003129,2025-11-10,DEEPAL S07,Pure,DLR012,GB,27990,lease,,event
SL003130,2025-11-11,DEEPAL S07,Pure,DLR036,FR,27990,PCP,,referral
SL003131,2025-11-11,AVATR 12,Long Range,DLR015,GB,54990,PCP,,referral
SL003132,2025-11-11,DEEPAL S07,Intelligence,DLR001,DE,35990,lease,,dealer_walkin
SL003133,2025-11-11,DEEPAL S07,Pure,DLR037,GB,27990,PCP,,website
SL003134,2025-11-11,DEEPAL S07,Pure,DLR041,DE,27990,HP,,referral
SL003135,2025-11-11,AVATR 12,Long Range,DLR027,DE,54990,PCP,,dealer_walkin
SL003136,2025-11-11,DEEPAL S07,Pure,DLR014,GB,27990,lease,,referral
SL003137,2025-11-11,DEEPAL S07,Intelligence,DLR014,GB,35990,cash,,event
SL003138,2025-11-11,DEEPAL S07,Pure,DLR044,FR,27990,cash,,dealer_walkin
SL003139,2025-11-11,DEEPAL S07,Design,DLR003,GB,31990,PCP,,event
SL003140,2025-11-11,DEEPAL S07,Intelligence,DLR020,GB,35990,PCP,,event
SL003141,2025-11-11,DEEPAL S07,Design,DLR028,GB,31990,PCP,,website
SL003142,2025-11-11,DEEPAL S07,Pure,DLR019,GB,27990,lease,LD005196,test_drive
SL003143,2025-11-11,DEEPAL S07,Design,DLR002,GB,31990,lease,,referral
SL003144,2025-11-11,DEEPAL S07,Intelligence,DLR049,FR,35990,lease,LD008184,test_drive
SL003145,2025-11-11,DEEPAL S07,Pure,DLR002,GB,27990,PCP,LD009332,test_drive
SL003146,2025-11-11,DEEPAL S07,Intelligence,DLR002,GB,35990,HP,,referral
SL003147,2025-11-11,DEEPAL S07,Pure,DLR027,GB,27990,PCP,,dealer_walkin
SL003148,2025-11-11,DEEPAL S07,Design,DLR041,GB,31990,cash,,event
SL003149,2025-11-11,DEEPAL S07,Pure,DLR012,DE,27990,PCP,LD005739,test_drive
SL003150,2025-11-11,DEEPAL S07,Pure,DLR032,GB,27990,PCP,LD004694,test_drive
SL003151,2025-11-11,DEEPAL S07,Pure,DLR016,GB,27990,HP,,dealer_walkin
SL003152,2025-11-11,DEEPAL S07,Pure,DLR017,GB,27990,PCP,LD007449,test_drive
SL003153,2025-11-11,AVATR 12,Performance,DLR044,DE,64990,PCP,,dealer_walkin
SL003154,2025-11-11,AVATR 11,Executive,DLR033,GB,59990,lease,,dealer_walkin
SL003155,2025-11-11,DEEPAL S07,Pure,DLR032,DE,27990,PCP,,event
SL003156,2025-11-12,DEEPAL S07,Pure,DLR001,GB,27990,PCP,LD007012,test_drive
SL003157,2025-11-12,AVATR 12,Long Range,DLR028,GB,54990,HP,,event
SL003158,2025-11-12,AVATR 12,Long Range,DLR001,GB,54990,PCP,LD008056,test_drive
SL003159,2025-11-12,AVATR 12,Long Range,DLR003,GB,54990,PCP,,dealer_walkin
SL003160,2025-11-12,AVATR 12,Performance,DLR044,GB,64990,lease,,referral
SL003161,2025-11-12,DEEPAL S07,Design,DLR019,DE,31990,PCP,LD003462,test_drive
SL003162,2025-11-12,DEEPAL S07,Intelligence,DLR014,FR,35990,PCP,,event
SL003163,2025-11-12,DEEPAL S07,Pure,DLR036,GB,27990,HP,,referral
SL003164,2025-11-12,DEEPAL S07,Intelligence,DLR036,FR,35990,PCP,LD007438,test_drive
SL003165,2025-11-12,AVATR 12,Long Range,DLR016,DE,54990,lease,,website
SL003166,2025-11-12,DEEPAL S07,Pure,DLR022,GB,27990,HP,LD000770,test_drive
SL003167,2025-11-12,DEEPAL S07,Design,DLR002,DE,31990,lease,,event
SL003168,2025-11-12,DEEPAL S07,Design,DLR044,DE,31990,PCP,,dealer_walkin
SL003169,2025-11-12,DEEPAL S07,Pure,DLR043,GB,27990,PCP,,event
SL003170,2025-11-12,DEEPAL S07,Pure,DLR049,GB,27990,PCP,,website
SL003171,2025-11-12,DEEPAL S07,Pure,DLR049,GB,27990,HP,,event
SL003172,2025-11-12,DEEPAL S07,Intelligence,DLR028,DE,35990,PCP,,website
SL003173,2025-11-12,AVATR 11,Executive,DLR040,GB,59990,HP,,event
SL003174,2025-11-12,DEEPAL S07,Design,DLR021,FR,31990,PCP,,website
SL003175,2025-11-12,DEEPAL S07,Design,DLR045,GB,31990,PCP,LD009626,test_drive
SL003176,2025-11-12,AVATR 12,Long Range,DLR043,DE,54990,PCP,,dealer_walkin
SL003177,2025-11-12,DEEPAL S07,Pure,DLR045,GB,27990,PCP,,dealer_walkin
SL003178,2025-11-12,DEEPAL S07,Design,DLR022,DE,31990,lease,,event
SL003179,2025-11-12,DEEPAL S07,Pure,DLR031,DE,27990,cash,,website
SL003180,2025-11-12,AVATR 12,Long Range,DLR003,DE,54990,lease,,referral
SL003181,2025-11-12,DEEPAL S07,Pure,DLR028,FR,27990,PCP,,referral
SL003182,2025-11-12,DEEPAL S07,Design,DLR049,FR,31990,PCP,LD003265,test_drive
SL003183,2025-11-12,DEEPAL S07,Design,DLR011,DE,31990,PCP,,website
SL003184,2025-11-12,AVATR 11,Executive,DLR002,FR,59990,lease,,website
SL003185,2025-11-12,DEEPAL S07,Pure,DLR033,DE,27990,PCP,,dealer_walkin
SL003186,2025-11-13,DEEPAL S07,Pure,DLR024,GB,27990,PCP,,event
SL003187,2025-11-13,AVATR 12,Long Range,DLR016,GB,54990,lease,,website
SL003188,2025-11-13,AVATR 12,Performance,DLR013,FR,64990,PCP,,event
SL003189,2025-11-13,AVATR 11,Executive,DLR038,FR,59990,PCP,,event
SL003190,2025-11-13,AVATR 12,Performance,DLR014,GB,64990,lease,,website
SL003191,2025-11-13,AVATR 11,Executive,DLR002,GB,59990,PCP,,event
SL003192,2025-11-13,DEEPAL S07,Design,DLR044,DE,31990,PCP,,referral
SL003193,2025-11-13,DEEPAL S07,Design,DLR041,GB,31990,HP,LD003158,test_drive
SL003194,2025-11-13,DEEPAL S07,Design,DLR033,DE,31990,PCP,,dealer_walkin
SL003195,2025-11-13,AVATR 12,Performance,DLR001,GB,64990,PCP,,dealer_walkin
SL003196,2025-11-13,AVATR 12,Long Range,DLR033,DE,54990,PCP,,event
SL003197,2025-11-13,DEEPAL S07,Pure,DLR029,GB,27990,PCP,,dealer_walkin
SL003198,2025-11-13,DEEPAL S07,Pure,DLR011,GB,27990,lease,,referral
